date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,work_from_home,work_from_home_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size,t,dow,month,year,day,adm1_id,adm2_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_change_26feb2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-27","ITA","Basilicata","Matera",40.66751,16.59793,53,53,197909,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Basilicata","Matera",0,3.970292,.0990908,0,,,.934,1,1,1
"2020-02-25","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Sicilia","Messina",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Sicilia","Messina",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Sicilia","Messina",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Sicilia","Messina",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,29feb2020,6,2,2020,29,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-01","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,01mar2020,0,3,2020,1,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-02","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,02mar2020,1,3,2020,2,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-03","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,03mar2020,2,3,2020,3,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-04","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,04mar2020,3,3,2020,4,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-05","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Sicilia","Messina",38.19396,15.55572,,0,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-07","ITA","Sicilia","Messina",38.19396,15.55572,,2,626876,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Sicilia","Messina",0,,,0,,,0,0,0,1
"2020-03-08","ITA","Sicilia","Messina",38.19396,15.55572,,2,626876,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Sicilia","Messina",0,,,0,,,.666,0,1,1
"2020-03-09","ITA","Sicilia","Messina",38.19396,15.55572,,2,626876,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Sicilia","Messina",0,,,0,,,.666,0,1,1
"2020-03-10","ITA","Sicilia","Messina",38.19396,15.55572,,2,626876,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Sicilia","Messina",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Sicilia","Messina",38.19396,15.55572,,4,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Sicilia","Messina",0,,,0,,,.834,.5,1,1
"2020-03-12","ITA","Sicilia","Messina",38.19396,15.55572,,9,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Sicilia","Messina",0,,,0,,,.834,.5,1,1
"2020-03-13","ITA","Sicilia","Messina",38.19396,15.55572,,9,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Sicilia","Messina",0,,,0,,,.834,.5,1,1
"2020-03-14","ITA","Sicilia","Messina",38.19396,15.55572,,9,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Sicilia","Messina",0,,,0,,,.834,.5,1,1
"2020-03-15","ITA","Sicilia","Messina",38.19396,15.55572,10,10,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Sicilia","Messina",0,2.302585,,0,,,.834,.5,1,1
"2020-03-16","ITA","Sicilia","Messina",38.19396,15.55572,11,11,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Sicilia","Messina",0,2.397895,.0953102,0,,,.834,.5,1,1
"2020-03-17","ITA","Sicilia","Messina",38.19396,15.55572,16,16,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Sicilia","Messina",0,2.772589,.3746934,0,,,.834,.5,1,1
"2020-03-18","ITA","Sicilia","Messina",38.19396,15.55572,16,16,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Sicilia","Messina",0,2.772589,0,0,,,.834,.5,1,1
"2020-03-19","ITA","Sicilia","Messina",38.19396,15.55572,16,16,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Sicilia","Messina",0,2.772589,0,0,,,.834,.5,1,1
"2020-03-20","ITA","Sicilia","Messina",38.19396,15.55572,39,39,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Sicilia","Messina",0,3.663562,.8909729,0,,,.834,.5,1,1
"2020-03-21","ITA","Sicilia","Messina",38.19396,15.55572,70,70,626876,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Sicilia","Messina",0,4.248495,.5849335,0,,,.834,.5,1,1
"2020-03-22","ITA","Sicilia","Messina",38.19396,15.55572,112,112,626876,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Sicilia","Messina",0,4.718499,.4700036,0,,,.934,1,1,1
"2020-03-23","ITA","Sicilia","Messina",38.19396,15.55572,120,120,626876,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,23mar2020,1,3,2020,23,"Sicilia","Messina",0,4.787492,.0689931,0,,,.934,1,1,1
"2020-03-24","ITA","Sicilia","Messina",38.19396,15.55572,139,139,626876,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Sicilia","Messina",0,4.934474,.1469822,0,,,.934,1,1,1
"2020-03-25","ITA","Sicilia","Messina",38.19396,15.55572,174,174,626876,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Sicilia","Messina",0,5.159055,.2245812,0,,,.934,1,1,1
"2020-03-26","ITA","Sicilia","Messina",38.19396,15.55572,221,221,626876,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Sicilia","Messina",0,5.398163,.2391076,0,,,.934,1,1,1
"2020-03-27","ITA","Sicilia","Messina",38.19396,15.55572,227,227,626876,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Sicilia","Messina",0,5.42495,.0267873,0,,,.934,1,1,1
"2020-02-25","ITA","Lombardia","Milano",45.46679,9.190348,,8,3250315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Lombardia","Milano",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Lombardia","Milano",45.46679,9.190348,,8,3250315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Lombardia","Milano",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Lombardia","Milano",45.46679,9.190348,15,15,3250315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Lombardia","Milano",0,2.70805,,0,,,0,0,0,0
"2020-02-28","ITA","Lombardia","Milano",45.46679,9.190348,29,29,3250315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Lombardia","Milano",0,3.367296,.6592455,0,,,0,0,0,0
"2020-02-29","ITA","Lombardia","Milano",45.46679,9.190348,30,30,3250315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Lombardia","Milano",0,3.401197,.0339017,0,,,0,0,0,0
"2020-03-01","ITA","Lombardia","Milano",45.46679,9.190348,46,46,3250315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,01mar2020,0,3,2020,1,"Lombardia","Milano",0,3.828641,.427444,0,,,.6,0,0,1
"2020-03-02","ITA","Lombardia","Milano",45.46679,9.190348,58,58,3250315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,02mar2020,1,3,2020,2,"Lombardia","Milano",0,4.060443,.2318015,0,,,.6,0,0,1
"2020-03-03","ITA","Lombardia","Milano",45.46679,9.190348,93,93,3250315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,03mar2020,2,3,2020,3,"Lombardia","Milano",0,4.532599,.4721565,0,,,.6,0,0,1
"2020-03-04","ITA","Lombardia","Milano",45.46679,9.190348,145,145,3250315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,04mar2020,3,3,2020,4,"Lombardia","Milano",0,4.976734,.4441342,0,,,.6,0,0,1
"2020-03-05","ITA","Lombardia","Milano",45.46679,9.190348,197,197,3250315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,05mar2020,4,3,2020,5,"Lombardia","Milano",0,5.283204,.3064699,0,,,.6,0,0,1
"2020-03-06","ITA","Lombardia","Milano",45.46679,9.190348,267,267,3250315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,06mar2020,5,3,2020,6,"Lombardia","Milano",0,5.587249,.3040452,0,,,.6,0,0,1
"2020-03-07","ITA","Lombardia","Milano",45.46679,9.190348,361,361,3250315,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,07mar2020,6,3,2020,7,"Lombardia","Milano",0,5.888878,.3016291,0,,,.6,0,0,1
"2020-03-08","ITA","Lombardia","Milano",45.46679,9.190348,406,406,3250315,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,08mar2020,0,3,2020,8,"Lombardia","Milano",0,6.006353,.1174755,0,,,.666,.5,1,1
"2020-03-09","ITA","Lombardia","Milano",45.46679,9.190348,506,506,3250315,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,09mar2020,1,3,2020,9,"Lombardia","Milano",0,6.226537,.2201834,0,,,.666,.5,1,1
"2020-03-10","ITA","Lombardia","Milano",45.46679,9.190348,,684,3250315,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Lombardia","Milano",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Lombardia","Milano",45.46679,9.190348,925,925,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Lombardia","Milano",0,6.829794,,0,,,.834,.5,1,1
"2020-03-12","ITA","Lombardia","Milano",45.46679,9.190348,1146,1146,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Lombardia","Milano",0,7.044033,.2142391,0,,,.834,.5,1,1
"2020-03-13","ITA","Lombardia","Milano",45.46679,9.190348,1307,1307,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Lombardia","Milano",0,7.17549,.1314569,0,,,.834,.5,1,1
"2020-03-14","ITA","Lombardia","Milano",45.46679,9.190348,1551,1551,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Lombardia","Milano",0,7.346655,.1711655,0,,,.834,.5,1,1
"2020-03-15","ITA","Lombardia","Milano",45.46679,9.190348,1750,1750,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Lombardia","Milano",0,7.467371,.1207156,0,,,.834,.5,1,1
"2020-03-16","ITA","Lombardia","Milano",45.46679,9.190348,1983,1983,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Lombardia","Milano",0,7.592366,.1249952,0,,,.834,.5,1,1
"2020-03-17","ITA","Lombardia","Milano",45.46679,9.190348,2326,2326,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Lombardia","Milano",0,7.751905,.1595392,0,,,.834,.5,1,1
"2020-03-18","ITA","Lombardia","Milano",45.46679,9.190348,2644,2644,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Lombardia","Milano",0,7.880048,.1281428,0,,,.834,.5,1,1
"2020-03-19","ITA","Lombardia","Milano",45.46679,9.190348,3278,3278,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Lombardia","Milano",0,8.094989,.2149405,0,,,.834,.5,1,1
"2020-03-20","ITA","Lombardia","Milano",45.46679,9.190348,3804,3804,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Lombardia","Milano",0,8.243809,.1488199,0,,,.834,.5,1,1
"2020-03-21","ITA","Lombardia","Milano",45.46679,9.190348,4672,4672,3250315,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Lombardia","Milano",0,8.449343,.205534,0,,,.834,.5,1,1
"2020-03-22","ITA","Lombardia","Milano",45.46679,9.190348,5096,5096,3250315,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,22mar2020,0,3,2020,22,"Lombardia","Milano",0,8.536211,.0868683,0,,,1,1,1,1
"2020-03-23","ITA","Lombardia","Milano",45.46679,9.190348,5326,5326,3250315,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,23mar2020,1,3,2020,23,"Lombardia","Milano",0,8.580356,.0441446,0,,,1,1,1,1
"2020-03-24","ITA","Lombardia","Milano",45.46679,9.190348,5701,5701,3250315,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,24mar2020,2,3,2020,24,"Lombardia","Milano",0,8.648396,.0680408,0,,,1,1,1,1
"2020-03-25","ITA","Lombardia","Milano",45.46679,9.190348,6074,6074,3250315,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,25mar2020,3,3,2020,25,"Lombardia","Milano",0,8.711773,.0633764,0,,,1,1,1,1
"2020-03-26","ITA","Lombardia","Milano",45.46679,9.190348,6922,6922,3250315,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,26mar2020,4,3,2020,26,"Lombardia","Milano",0,8.84246,.1306868,0,,,1,1,1,1
"2020-03-27","ITA","Lombardia","Milano",45.46679,9.190348,7469,7469,3250315,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,27mar2020,5,3,2020,27,"Lombardia","Milano",0,8.918516,.0760565,0,,,1,1,1,1
"2020-02-25","ITA","Emilia Romagna","Modena",44.646,10.92616,,3,705393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Emilia Romagna","Modena",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Emilia Romagna","Modena",44.646,10.92616,,8,705393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Emilia Romagna","Modena",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Emilia Romagna","Modena",44.646,10.92616,18,18,705393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Emilia Romagna","Modena",0,2.890372,,0,,,0,0,0,0
"2020-02-28","ITA","Emilia Romagna","Modena",44.646,10.92616,18,18,705393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Emilia Romagna","Modena",0,2.890372,0,0,,,0,0,0,0
"2020-02-29","ITA","Emilia Romagna","Modena",44.646,10.92616,22,22,705393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Emilia Romagna","Modena",0,3.091043,.2006707,0,,,0,0,0,0
"2020-03-01","ITA","Emilia Romagna","Modena",44.646,10.92616,24,24,705393,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,01mar2020,0,3,2020,1,"Emilia Romagna","Modena",0,3.178054,.0870113,0,,,.6,0,0,1
"2020-03-02","ITA","Emilia Romagna","Modena",44.646,10.92616,29,29,705393,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,02mar2020,1,3,2020,2,"Emilia Romagna","Modena",0,3.367296,.1892419,0,,,.6,0,0,1
"2020-03-03","ITA","Emilia Romagna","Modena",44.646,10.92616,33,33,705393,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,03mar2020,2,3,2020,3,"Emilia Romagna","Modena",0,3.496508,.1292119,0,,,.6,0,0,1
"2020-03-04","ITA","Emilia Romagna","Modena",44.646,10.92616,41,41,705393,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,04mar2020,3,3,2020,4,"Emilia Romagna","Modena",0,3.713572,.2170644,0,,,.6,0,0,1
"2020-03-05","ITA","Emilia Romagna","Modena",44.646,10.92616,45,45,705393,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,05mar2020,4,3,2020,5,"Emilia Romagna","Modena",0,3.806663,.0930905,0,,,.6,0,0,1
"2020-03-06","ITA","Emilia Romagna","Modena",44.646,10.92616,73,73,705393,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,06mar2020,5,3,2020,6,"Emilia Romagna","Modena",0,4.29046,.4837971,0,,,.6,0,0,1
"2020-03-07","ITA","Emilia Romagna","Modena",44.646,10.92616,82,82,705393,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,07mar2020,6,3,2020,7,"Emilia Romagna","Modena",0,4.406719,.1162596,0,,,.6,0,0,1
"2020-03-08","ITA","Emilia Romagna","Modena",44.646,10.92616,97,97,705393,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,08mar2020,0,3,2020,8,"Emilia Romagna","Modena",0,4.574711,.1679916,0,,,.666,.5,1,1
"2020-03-09","ITA","Emilia Romagna","Modena",44.646,10.92616,116,116,705393,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,09mar2020,1,3,2020,9,"Emilia Romagna","Modena",0,4.75359,.1788793,0,,,.666,.5,1,1
"2020-03-10","ITA","Emilia Romagna","Modena",44.646,10.92616,127,127,705393,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Emilia Romagna","Modena",0,4.844187,.0905972,0,,,.666,.5,1,1
"2020-03-11","ITA","Emilia Romagna","Modena",44.646,10.92616,163,163,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Emilia Romagna","Modena",0,5.09375,.2495627,0,,,.834,.5,1,1
"2020-03-12","ITA","Emilia Romagna","Modena",44.646,10.92616,190,190,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Emilia Romagna","Modena",0,5.247024,.1532741,0,,,.834,.5,1,1
"2020-03-13","ITA","Emilia Romagna","Modena",44.646,10.92616,251,251,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Emilia Romagna","Modena",0,5.525453,.278429,0,,,.834,.5,1,1
"2020-03-14","ITA","Emilia Romagna","Modena",44.646,10.92616,306,306,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Emilia Romagna","Modena",0,5.723585,.198132,0,,,.834,.5,1,1
"2020-03-15","ITA","Emilia Romagna","Modena",44.646,10.92616,367,367,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Emilia Romagna","Modena",0,5.905362,.1817765,0,,,.834,.5,1,1
"2020-03-16","ITA","Emilia Romagna","Modena",44.646,10.92616,440,440,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Emilia Romagna","Modena",0,6.086775,.1814132,0,,,.834,.5,1,1
"2020-03-17","ITA","Emilia Romagna","Modena",44.646,10.92616,460,460,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Emilia Romagna","Modena",0,6.131227,.0444517,0,,,.834,.5,1,1
"2020-03-18","ITA","Emilia Romagna","Modena",44.646,10.92616,575,575,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Emilia Romagna","Modena",0,6.35437,.2231436,0,,,.834,.5,1,1
"2020-03-19","ITA","Emilia Romagna","Modena",44.646,10.92616,663,663,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Emilia Romagna","Modena",0,6.496775,.142405,0,,,.834,.5,1,1
"2020-03-20","ITA","Emilia Romagna","Modena",44.646,10.92616,767,767,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Emilia Romagna","Modena",0,6.642487,.1457114,0,,,.834,.5,1,1
"2020-03-21","ITA","Emilia Romagna","Modena",44.646,10.92616,906,906,705393,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Emilia Romagna","Modena",0,6.809039,.1665525,0,,,.834,.5,1,1
"2020-03-22","ITA","Emilia Romagna","Modena",44.646,10.92616,1010,1010,705393,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Emilia Romagna","Modena",0,6.917706,.1086664,0,,,.934,1,1,1
