t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
18mar2020,.2671157,.1936776,.3405538,.4564522,.3750658,.5378386,,,
19mar2020,.2820275,.2085894,.3554657,.4713641,.3899777,.5527504,,,
20mar2020,.2758406,.2024025,.3492787,.4651771,.3837907,.5465635,,,
21mar2020,.2628666,.1894285,.3363048,.4522031,.3708167,.5335895,,,
26mar2020,.1628597,.0882704,.2374491,.4713641,.3899777,.5527504,,,
27mar2020,.1566728,.0820835,.2312622,.4651771,.3837907,.5465635,,,
03apr2020,.1566728,.0820835,.2312622,.4651771,.3837907,.5465635,,,
04apr2020,.1436988,.0691095,.2182882,.4522031,.3708167,.5335895,,,
05apr2020,.1771905,.1026011,.2517798,.4856948,.4043084,.5670812,,,
06apr2020,.1350896,.0605003,.209679,.4435939,.3622075,.5249803,,,
02apr2020,.4705475,.3890485,.5520464,.6730914,.591705,.7544777,,,
03apr2020,.4643605,.3828616,.5458595,.6669044,.5855181,.7482908,,,
04apr2020,.4513865,.3698876,.5328854,.6539304,.572544,.7353168,,,
15mar2020,.2227094,.1492713,.2961475,.4120459,.3306595,.4934323,,,
16mar2020,.1806085,.1071704,.2540466,.369945,.2885586,.4513314,,,
17mar2020,.1860616,.1126235,.2594998,.3753981,.2940117,.4567845,,,
18mar2020,.1934668,.1200287,.266905,.3828033,.3014169,.4641897,,,
19mar2020,.2083787,.1349405,.2818168,.3977152,.3163288,.4791015,,,
20mar2020,.2021917,.1287536,.2756298,.3915282,.3101419,.4729146,,,
21mar2020,.1892177,.1157796,.2626559,.3785542,.2971678,.4599406,,,
22mar2020,.1035416,.0289522,.1781309,.4120459,.3306595,.4934323,,,
23mar2020,.0614407,0,.1360301,.369945,.2885586,.4513314,,,
24mar2020,.0668938,0,.1414832,.3753981,.2940117,.4567845,,,
25mar2020,.074299,0,.1488884,.3828033,.3014169,.4641897,,,
26mar2020,.0892108,.0146215,.1638002,.3977152,.3163288,.4791015,,,
27mar2020,.0830239,.0084346,.1576133,.3915282,.3101419,.4729146,,,
28mar2020,.0700499,0,.1446393,.3785542,.2971678,.4599406,,,
29mar2020,.1035416,.0289522,.1781309,.4120459,.3306595,.4934323,,,
30mar2020,.0614407,0,.1360301,.369945,.2885586,.4513314,,,
31mar2020,.0668938,0,.1414832,.3753981,.2940117,.4567845,,,
01apr2020,.074299,0,.1488884,.3828033,.3014169,.4641897,,,
02apr2020,.0892108,.0146215,.1638002,.3977152,.3163288,.4791015,,,
03apr2020,.0830239,.0084346,.1576133,.3915282,.3101419,.4729146,,,
04apr2020,.0700499,0,.1446393,.3785542,.2971678,.4599406,,,
05apr2020,.1035416,.0289522,.1781309,.4120459,.3306595,.4934323,,,
06apr2020,.0614407,0,.1360301,.369945,.2885586,.4513314,,,
09mar2020,.2825585,.1932517,.3718652,.3716065,.2902201,.4529929,,,
10mar2020,.2142766,.1328374,.2957157,.3770596,.2956732,.458446,,,
11mar2020,.1951283,.1216902,.2685664,.3844648,.3030784,.4658512,,,
12mar2020,.2100401,.136602,.2834782,.3993766,.3179902,.480763,,,
13mar2020,.2038532,.1304151,.2772913,.3931897,.3118033,.4745761,,,
14mar2020,.1908792,.1174411,.2643173,.3802157,.2988293,.4616021,,,
15mar2020,.2243709,.1509327,.297809,.4137073,.332321,.4950937,,,
16mar2020,.18227,.1088319,.2557081,.3716065,.2902201,.4529929,,,
17mar2020,.1877231,.114285,.2611612,.3770596,.2956732,.458446,,,
18mar2020,.1951283,.1216902,.2685664,.3844648,.3030784,.4658512,,,
19mar2020,.2100401,.136602,.2834782,.3993766,.3179902,.480763,,,
20mar2020,.2038532,.1304151,.2772913,.3931897,.3118033,.4745761,,,
21mar2020,.1908792,.1174411,.2643173,.3802157,.2988293,.4616021,,,
22mar2020,.105203,.0306137,.1797924,.4137073,.332321,.4950937,,,
25mar2020,.0759605,.0013711,.1505498,.3844648,.3030784,.4658512,,,
26mar2020,.0908723,.016283,.1654616,.3993766,.3179902,.480763,,,
27mar2020,.0846854,.010096,.1592747,.3931897,.3118033,.4745761,,,
30mar2020,.0631022,0,.1376915,.3716065,.2902201,.4529929,,,
02apr2020,.0908723,.016283,.1654616,.3993766,.3179902,.480763,,,
03apr2020,.0846854,.010096,.1592747,.3931897,.3118033,.4745761,,,
04apr2020,.0717114,0,.1463007,.3802157,.2988293,.4616021,,,
05apr2020,.105203,.0306137,.1797924,.4137073,.332321,.4950937,,,
06apr2020,.0631022,0,.1376915,.3716065,.2902201,.4529929,,,
11mar2020,.1941848,.1101254,.2782442,.2775609,.1961745,.3589473,,,
12mar2020,.2090966,.1250373,.293156,.2924727,.2110863,.3738591,,,
13mar2020,.2029097,.1188503,.2869691,.2862858,.2048994,.3676722,,,
14mar2020,.1899357,.1058763,.2739951,.2733118,.1919254,.3546982,,,
15mar2020,.2234274,.139368,.3074867,.3068034,.225417,.3881898,,,
16mar2020,.1813265,.0972671,.2653859,.2647026,.1833162,.346089,,,
17mar2020,.1867796,.1027202,.270839,.2701557,.1887693,.3515421,,,
18mar2020,.1941848,.1101254,.2782442,.2775609,.1961745,.3589473,,,
19mar2020,.2090966,.1250373,.293156,.2924727,.2110863,.3738591,,,
20mar2020,.2029097,.1188503,.2869691,.2862858,.2048994,.3676722,,,
21mar2020,.1899357,.1058763,.2739951,.2733118,.1919254,.3546982,,,
22mar2020,.1042595,.0227606,.1857585,.3068034,.225417,.3881898,,,
23mar2020,.0621587,0,.1436576,.2647026,.1833162,.346089,,,
24mar2020,.0676118,0,.1491107,.2701557,.1887693,.3515421,,,
25mar2020,.075017,0,.1565159,.2775609,.1961745,.3589473,,,
26mar2020,.0899288,.0084299,.1714277,.2924727,.2110863,.3738591,,,
27mar2020,.0837419,.002243,.1652408,.2862858,.2048994,.3676722,,,
28mar2020,.0707679,0,.1522668,.2733118,.1919254,.3546982,,,
29mar2020,.1042595,.0227606,.1857585,.3068034,.225417,.3881898,,,
30mar2020,.0621587,0,.1436576,.2647026,.1833162,.346089,,,
31mar2020,.0676118,0,.1491107,.2701557,.1887693,.3515421,,,
01apr2020,.075017,0,.1565159,.2775609,.1961745,.3589473,,,
02apr2020,.0899288,.0084299,.1714277,.2924727,.2110863,.3738591,,,
03apr2020,.0837419,.002243,.1652408,.2862858,.2048994,.3676722,,,
04apr2020,.0707679,0,.1522668,.2733118,.1919254,.3546982,,,
05apr2020,.1042595,.0227606,.1857585,.3068034,.225417,.3881898,,,
06apr2020,.0621587,0,.1436576,.2647026,.1833162,.346089,,,
09mar2020,.2652721,.1692854,.3612588,.2483597,.1669733,.3297461,,,
10mar2020,.1969902,.1077873,.2861931,.2538128,.1724264,.3351992,,,
11mar2020,.1778419,.0937825,.2619013,.261218,.1798316,.3426044,,,
12mar2020,.1927537,.1086944,.2768131,.2761298,.1947434,.3575162,,,
13mar2020,.1865668,.1025074,.2706262,.2699429,.1885565,.3513293,,,
14mar2020,.1735928,.0895334,.2576522,.2569689,.1755825,.3383553,,,
15mar2020,.2070845,.1230251,.2911439,.2904606,.2090742,.3718469,,,
18mar2020,.1778419,.0937825,.2619013,.261218,.1798316,.3426044,,,
19mar2020,.1927537,.1086944,.2768131,.2761298,.1947434,.3575162,,,
20mar2020,.1865668,.1025074,.2706262,.2699429,.1885565,.3513293,,,
21mar2020,.1735928,.0895334,.2576522,.2569689,.1755825,.3383553,,,
22mar2020,.0879167,.0064177,.1694156,.2904606,.2090742,.3718469,,,
23mar2020,.0458158,0,.1273147,.2483597,.1669733,.3297461,,,
24mar2020,.0512689,0,.1327678,.2538128,.1724264,.3351992,,,
25mar2020,.0586741,0,.140173,.261218,.1798316,.3426044,,,
26mar2020,.0735859,0,.1550848,.2761298,.1947434,.3575162,,,
27mar2020,.067399,0,.1488979,.2699429,.1885565,.3513293,,,
28mar2020,.054425,0,.1359239,.2569689,.1755825,.3383553,,,
29mar2020,.0879167,.0064177,.1694156,.2904606,.2090742,.3718469,,,
30mar2020,.0458158,0,.1273147,.2483597,.1669733,.3297461,,,
31mar2020,.0512689,0,.1327678,.2538128,.1724264,.3351992,,,
01apr2020,.0586741,0,.140173,.261218,.1798316,.3426044,,,
02apr2020,.0735859,0,.1550848,.2761298,.1947434,.3575162,,,
03apr2020,.067399,0,.1488979,.2699429,.1885565,.3513293,,,
04apr2020,.054425,0,.1359239,.2569689,.1755825,.3383553,,,
05apr2020,.0879167,.0064177,.1694156,.2904606,.2090742,.3718469,,,
06apr2020,.0458158,0,.1273147,.2483597,.1669733,.3297461,,,
07mar2020,.3253063,.2416066,.4090061,.384596,.3032096,.4659823,,,
08mar2020,.2553046,.1738654,.3367437,.4180876,.3367012,.499474,,,
09mar2020,.2132037,.1317646,.2946429,.3759868,.2946004,.4573731,,,
12mar2020,.2144204,.1409823,.2878585,.4037569,.3223705,.4851433,,,
13mar2020,.2082335,.1347954,.2816716,.39757,.3161836,.4789563,,,
14mar2020,.1952595,.1218214,.2686976,.384596,.3032096,.4659823,,,
15mar2020,.2287511,.155313,.3021892,.4180876,.3367012,.499474,,,
16mar2020,.1866503,.1132122,.2600884,.3759868,.2946004,.4573731,,,
17mar2020,.1921034,.1186652,.2655415,.3814399,.3000535,.4628263,,,
18mar2020,.1995086,.1260705,.2729467,.3888451,.3074587,.4702314,,,
19mar2020,.2144204,.1409823,.2878585,.4037569,.3223705,.4851433,,,
20mar2020,.2082335,.1347954,.2816716,.39757,.3161836,.4789563,,,
21mar2020,.1952595,.1218214,.2686976,.384596,.3032096,.4659823,,,
22mar2020,.1292436,.0493238,.2091634,.4180876,.3367012,.499474,,,
23mar2020,.0871428,.0072229,.1670626,.3759868,.2946004,.4573731,,,
24mar2020,.0925959,.012676,.1725157,.3814399,.3000535,.4628263,,,
25mar2020,.1000011,.0200812,.1799209,.3888451,.3074587,.4702314,,,
26mar2020,.1149129,.0349931,.1948327,.4037569,.3223705,.4851433,,,
27mar2020,.108726,.0288062,.1886458,.39757,.3161836,.4789563,,,
28mar2020,.0957519,.0158321,.1756718,.384596,.3032096,.4659823,,,
29mar2020,.1292436,.0493238,.2091634,.4180876,.3367012,.499474,,,
30mar2020,.0871428,.0072229,.1670626,.3759868,.2946004,.4573731,,,
31mar2020,.0925959,.012676,.1725157,.3814399,.3000535,.4628263,,,
01apr2020,.1000011,.0200812,.1799209,.3888451,.3074587,.4702314,,,
02apr2020,.1149129,.0349931,.1948327,.4037569,.3223705,.4851433,,,
03apr2020,.108726,.0288062,.1886458,.39757,.3161836,.4789563,,,
04apr2020,.0957519,.0158321,.1756718,.384596,.3032096,.4659823,,,
05apr2020,.1292436,.0493238,.2091634,.4180876,.3367012,.499474,,,
06apr2020,.0871428,.0072229,.1670626,.3759868,.2946004,.4573731,,,
09mar2020,.2651647,.169178,.3611515,.2482523,.1668659,.3296387,,,
10mar2020,.1968828,.1076799,.2860857,.2537054,.172319,.3350918,,,
11mar2020,.1777345,.0936752,.2617939,.2611106,.1797242,.342497,,,
12mar2020,.1926464,.108587,.2767057,.2760224,.1946361,.3574089,,,
13mar2020,.1864595,.1024001,.2705188,.2698355,.1884491,.3512219,,,
14mar2020,.1734854,.0894261,.2575448,.2568615,.1754751,.3382479,,,
15mar2020,.2069771,.1229177,.2910365,.2903532,.2089668,.3717396,,,
16mar2020,.1648762,.0808169,.2489356,.2482523,.1668659,.3296387,,,
17mar2020,.1703293,.08627,.2543887,.2537054,.172319,.3350918,,,
18mar2020,.1777345,.0936752,.2617939,.2611106,.1797242,.342497,,,
19mar2020,.1926464,.108587,.2767057,.2760224,.1946361,.3574089,,,
20mar2020,.1864595,.1024001,.2705188,.2698355,.1884491,.3512219,,,
21mar2020,.1734854,.0894261,.2575448,.2568615,.1754751,.3382479,,,
22mar2020,.0878093,.0063104,.1693082,.2903532,.2089668,.3717396,,,
23mar2020,.0457084,0,.1272073,.2482523,.1668659,.3296387,,,
24mar2020,.0511615,0,.1326604,.2537054,.172319,.3350918,,,
25mar2020,.0585667,0,.1400656,.2611106,.1797242,.342497,,,
26mar2020,.0734785,0,.1549775,.2760224,.1946361,.3574089,,,
27mar2020,.0672916,0,.1487906,.2698355,.1884491,.3512219,,,
28mar2020,.0543176,0,.1358165,.2568615,.1754751,.3382479,,,
29mar2020,.0878093,.0063104,.1693082,.2903532,.2089668,.3717396,,,
30mar2020,.0457084,0,.1272073,.2482523,.1668659,.3296387,,,
31mar2020,.0511615,0,.1326604,.2537054,.172319,.3350918,,,
01apr2020,.0585667,0,.1400656,.2611106,.1797242,.342497,,,
02apr2020,.0734785,0,.1549775,.2760224,.1946361,.3574089,,,
03apr2020,.0672916,0,.1487906,.2698355,.1884491,.3512219,,,
04apr2020,.0543176,0,.1358165,.2568615,.1754751,.3382479,,,
05apr2020,.0878093,.0063104,.1693082,.2903532,.2089668,.3717396,,,
06apr2020,.0457084,0,.1272073,.2482523,.1668659,.3296387,,,
27feb2020,.2466316,.1824856,.3107775,.3084087,.2270223,.3897951,,,
28feb2020,.2404446,.1762987,.3045906,.3022218,.2208354,.3836082,,,
29feb2020,.2274706,.1633247,.2916166,.2892478,.2078614,.3706342,,,
01mar2020,.2146956,.1201248,.3092664,.3227394,.241353,.4041258,,,
02mar2020,.1725948,.0780239,.2671656,.2806386,.1992522,.362025,,,
03mar2020,.1780479,.083477,.2726187,.2860917,.2047053,.367478,,,
04mar2020,.1854531,.0908822,.2800239,.2934969,.2121105,.3748833,,,
05mar2020,.2003649,.105794,.2949357,.3084087,.2270223,.3897951,,,
06mar2020,.194178,.0996071,.2887488,.3022218,.2208354,.3836082,,,
07mar2020,.181204,.0866331,.2757748,.2892478,.2078614,.3706342,,,
08mar2020,.1223405,.0293286,.2153524,.3227394,.241353,.4041258,,,
09mar2020,.0802396,0,.1732515,.2806386,.1992522,.362025,,,
12mar2020,.091738,.0137385,.1697375,.3084087,.2270223,.3897951,,,
13mar2020,.0855511,.0075516,.1635506,.3022218,.2208354,.3836082,,,
14mar2020,.0725771,0,.1505766,.2892478,.2078614,.3706342,,,
15mar2020,.1060688,.0280693,.1840682,.3227394,.241353,.4041258,,,
16mar2020,.0639679,0,.1419674,.2806386,.1992522,.362025,,,
17mar2020,.069421,0,.1474205,.2860917,.2047053,.367478,,,
18mar2020,.0768262,0,.1548257,.2934969,.2121105,.3748833,,,
19mar2020,.091738,.0137385,.1697375,.3084087,.2270223,.3897951,,,
20mar2020,.0855511,.0075516,.1635506,.3022218,.2208354,.3836082,,,
21mar2020,.0725771,0,.1505766,.2892478,.2078614,.3706342,,,
22mar2020,.0065612,0,.1074308,.3227394,.241353,.4041258,,,
23mar2020,0,0,.0653299,.2806386,.1992522,.362025,,,
24mar2020,0,0,.070783,.2860917,.2047053,.367478,,,
25mar2020,0,0,.0781882,.2934969,.2121105,.3748833,,,
26mar2020,0,0,.0931,.3084087,.2270223,.3897951,,,
27mar2020,0,0,.0869131,.3022218,.2208354,.3836082,,,
28mar2020,0,0,.0739391,.2892478,.2078614,.3706342,,,
29mar2020,.0065612,0,.1074308,.3227394,.241353,.4041258,,,
30mar2020,0,0,.0653299,.2806386,.1992522,.362025,,,
31mar2020,0,0,.070783,.2860917,.2047053,.367478,,,
01apr2020,0,0,.0781882,.2934969,.2121105,.3748833,,,
02apr2020,0,0,.0931,.3084087,.2270223,.3897951,,,
03apr2020,0,0,.0869131,.3022218,.2208354,.3836082,,,
04apr2020,0,0,.0739391,.2892478,.2078614,.3706342,,,
05apr2020,.0065612,0,.1074308,.3227394,.241353,.4041258,,,
06apr2020,0,0,.0653299,.2806386,.1992522,.362025,,,
08mar2020,.3172185,.2212318,.4132053,.3003061,.2189198,.3816925,,,
09mar2020,.2751177,.179131,.3711044,.2582053,.1768189,.3395917,,,
10mar2020,.2068358,.1176328,.2960387,.2636584,.182272,.3450448,,,
11mar2020,.1876875,.1036281,.2717469,.2710636,.1896772,.35245,,,
12mar2020,.2025993,.1185399,.2866587,.2859754,.204589,.3673618,,,
13mar2020,.1964124,.112353,.2804718,.2797885,.1984021,.3611749,,,
14mar2020,.1834384,.099379,.2674978,.2668145,.1854281,.3482009,,,
15mar2020,.2169301,.1328707,.3009894,.3003061,.2189198,.3816925,,,
16mar2020,.1748292,.0907698,.2588886,.2582053,.1768189,.3395917,,,
17mar2020,.1802823,.0962229,.2643417,.2636584,.182272,.3450448,,,
18mar2020,.1876875,.1036281,.2717469,.2710636,.1896772,.35245,,,
19mar2020,.2025993,.1185399,.2866587,.2859754,.204589,.3673618,,,
20mar2020,.1964124,.112353,.2804718,.2797885,.1984021,.3611749,,,
21mar2020,.1834384,.099379,.2674978,.2668145,.1854281,.3482009,,,
22mar2020,.0977622,.0162633,.1792611,.3003061,.2189198,.3816925,,,
23mar2020,.0556614,0,.1371603,.2582053,.1768189,.3395917,,,
24mar2020,.0611145,0,.1426134,.2636584,.182272,.3450448,,,
25mar2020,.0685197,0,.1500186,.2710636,.1896772,.35245,,,
26mar2020,.0834315,.0019326,.1649304,.2859754,.204589,.3673618,,,
27mar2020,.0772446,0,.1587435,.2797885,.1984021,.3611749,,,
28mar2020,.0642706,0,.1457695,.2668145,.1854281,.3482009,,,
29mar2020,.0977622,.0162633,.1792611,.3003061,.2189198,.3816925,,,
30mar2020,.0556614,0,.1371603,.2582053,.1768189,.3395917,,,
31mar2020,.0611145,0,.1426134,.2636584,.182272,.3450448,,,
01apr2020,.0685197,0,.1500186,.2710636,.1896772,.35245,,,
02apr2020,.0834315,.0019326,.1649304,.2859754,.204589,.3673618,,,
03apr2020,.0772446,0,.1587435,.2797885,.1984021,.3611749,,,
04apr2020,.0642706,0,.1457695,.2668145,.1854281,.3482009,,,
05apr2020,.0977622,.0162633,.1792611,.3003061,.2189198,.3816925,,,
06apr2020,.0556614,0,.1371603,.2582053,.1768189,.3395917,,,
11mar2020,.216586,.1431479,.2900241,.4059225,.3245361,.4873089,,,
12mar2020,.2314978,.1580597,.304936,.4208343,.3394479,.5022207,,,
13mar2020,.2253109,.1518728,.298749,.4146474,.333261,.4960338,,,
14mar2020,.2123369,.1388988,.285775,.4016734,.320287,.4830598,,,
15mar2020,.2458286,.1723905,.3192667,.435165,.3537787,.5165514,,,
16mar2020,.2037277,.1302896,.2771658,.3930642,.3116778,.4744506,,,
17mar2020,.2091808,.1357427,.2826189,.3985173,.3171309,.4799037,,,
18mar2020,.216586,.1431479,.2900241,.4059225,.3245361,.4873089,,,
19mar2020,.2314978,.1580597,.304936,.4208343,.3394479,.5022207,,,
20mar2020,.2253109,.1518728,.298749,.4146474,.333261,.4960338,,,
21mar2020,.2123369,.1388988,.285775,.4016734,.320287,.4830598,,,
22mar2020,.1266607,.0520714,.2012501,.435165,.3537787,.5165514,,,
23mar2020,.0845599,.0099706,.1591492,.3930642,.3116778,.4744506,,,
24mar2020,.090013,.0154237,.1646023,.3985173,.3171309,.4799037,,,
25mar2020,.0974182,.0228289,.1720075,.4059225,.3245361,.4873089,,,
26mar2020,.11233,.0377407,.1869194,.4208343,.3394479,.5022207,,,
27mar2020,.1061431,.0315538,.1807325,.4146474,.333261,.4960338,,,
28mar2020,.0931691,.0185798,.1677584,.4016734,.320287,.4830598,,,
29mar2020,.1266607,.0520714,.2012501,.435165,.3537787,.5165514,,,
30mar2020,.0845599,.0099706,.1591492,.3930642,.3116778,.4744506,,,
31mar2020,.090013,.0154237,.1646023,.3985173,.3171309,.4799037,,,
01apr2020,.0974182,.0228289,.1720075,.4059225,.3245361,.4873089,,,
02apr2020,.11233,.0377407,.1869194,.4208343,.3394479,.5022207,,,
03apr2020,.1061431,.0315538,.1807325,.4146474,.333261,.4960338,,,
04apr2020,.0931691,.0185798,.1677584,.4016734,.320287,.4830598,,,
05apr2020,.1266607,.0520714,.2012501,.435165,.3537787,.5165514,,,
06apr2020,.0845599,.0099706,.1591492,.3930642,.3116778,.4744506,,,
04mar2020,.3019584,.2182586,.3856581,.361248,.2798616,.4426344,,,
05mar2020,.3168702,.2331704,.4005699,.3761598,.2947734,.4575462,,,
06mar2020,.3106833,.2269835,.394383,.3699729,.2885865,.4513593,,,
07mar2020,.2977093,.2140095,.381409,.3569989,.2756125,.4383853,,,
08mar2020,.2277075,.1462684,.3091467,.3904906,.3091042,.4718769,,,
09mar2020,.1856067,.1041675,.2670459,.3483897,.2670033,.4297761,,,
12mar2020,.1868233,.1133852,.2602614,.3761598,.2947734,.4575462,,,
13mar2020,.1806364,.1071983,.2540745,.3699729,.2885865,.4513593,,,
14mar2020,.1676624,.0942243,.2411005,.3569989,.2756125,.4383853,,,
15mar2020,.2011541,.1277159,.2745922,.3904906,.3091042,.4718769,,,
16mar2020,.1590532,.0856151,.2324913,.3483897,.2670033,.4297761,,,
17mar2020,.1645063,.0910682,.2379444,.3538428,.2724564,.4352292,,,
18mar2020,.1719115,.0984734,.2453496,.361248,.2798616,.4426344,,,
19mar2020,.1868233,.1133852,.2602614,.3761598,.2947734,.4575462,,,
20mar2020,.1806364,.1071983,.2540745,.3699729,.2885865,.4513593,,,
21mar2020,.1676624,.0942243,.2411005,.3569989,.2756125,.4383853,,,
22mar2020,.1016465,.0217267,.1815664,.3904906,.3091042,.4718769,,,
23mar2020,.0595457,0,.1394655,.3483897,.2670033,.4297761,,,
24mar2020,.0649988,0,.1449186,.3538428,.2724564,.4352292,,,
25mar2020,.072404,0,.1523238,.361248,.2798616,.4426344,,,
26mar2020,.0873158,.007396,.1672356,.3761598,.2947734,.4575462,,,
27mar2020,.0811289,.0012091,.1610487,.3699729,.2885865,.4513593,,,
28mar2020,.0681549,0,.1480747,.3569989,.2756125,.4383853,,,
29mar2020,.1016465,.0217267,.1815664,.3904906,.3091042,.4718769,,,
30mar2020,.0595457,0,.1394655,.3483897,.2670033,.4297761,,,
31mar2020,.0649988,0,.1449186,.3538428,.2724564,.4352292,,,
01apr2020,.072404,0,.1523238,.361248,.2798616,.4426344,,,
02apr2020,.0873158,.007396,.1672356,.3761598,.2947734,.4575462,,,
03apr2020,.0811289,.0012091,.1610487,.3699729,.2885865,.4513593,,,
04apr2020,.0681549,0,.1480747,.3569989,.2756125,.4383853,,,
05apr2020,.1016465,.0217267,.1815664,.3904906,.3091042,.4718769,,,
06apr2020,.0595457,0,.1394655,.3483897,.2670033,.4297761,,,
07mar2020,.2635209,.1821345,.3449073,.2635209,.1821345,.3449073,,,
08mar2020,.3139249,.2179382,.4099116,.2970125,.2156261,.3783989,,,
09mar2020,.2718241,.1758374,.3678108,.2549117,.1735253,.3362981,,,
10mar2020,.2035422,.1143392,.2927451,.2603648,.1789784,.3417512,,,
11mar2020,.1843939,.1003345,.2684533,.26777,.1863836,.3491564,,,
12mar2020,.1993057,.1152463,.2833651,.2826818,.2012954,.3640682,,,
13mar2020,.1931188,.1090594,.2771782,.2764949,.1951085,.3578813,,,
14mar2020,.1801448,.0960854,.2642042,.2635209,.1821345,.3449073,,,
15mar2020,.2136364,.1295771,.2976958,.2970125,.2156261,.3783989,,,
16mar2020,.1715356,.0874762,.255595,.2549117,.1735253,.3362981,,,
17mar2020,.1769887,.0929293,.2610481,.2603648,.1789784,.3417512,,,
18mar2020,.1843939,.1003345,.2684533,.26777,.1863836,.3491564,,,
19mar2020,.1993057,.1152463,.2833651,.2826818,.2012954,.3640682,,,
20mar2020,.1931188,.1090594,.2771782,.2764949,.1951085,.3578813,,,
21mar2020,.1801448,.0960854,.2642042,.2635209,.1821345,.3449073,,,
22mar2020,.0944686,.0129697,.1759675,.2970125,.2156261,.3783989,,,
23mar2020,.0523678,0,.1338667,.2549117,.1735253,.3362981,,,
24mar2020,.0578209,0,.1393198,.2603648,.1789784,.3417512,,,
25mar2020,.0652261,0,.146725,.26777,.1863836,.3491564,,,
26mar2020,.0801379,0,.1616368,.2826818,.2012954,.3640682,,,
27mar2020,.073951,0,.1554499,.2764949,.1951085,.3578813,,,
28mar2020,.060977,0,.1424759,.2635209,.1821345,.3449073,,,
29mar2020,.0944686,.0129697,.1759675,.2970125,.2156261,.3783989,,,
30mar2020,.0523678,0,.1338667,.2549117,.1735253,.3362981,,,
31mar2020,.0578209,0,.1393198,.2603648,.1789784,.3417512,,,
01apr2020,.0652261,0,.146725,.26777,.1863836,.3491564,,,
02apr2020,.0801379,0,.1616368,.2826818,.2012954,.3640682,,,
03apr2020,.073951,0,.1554499,.2764949,.1951085,.3578813,,,
04apr2020,.060977,0,.1424759,.2635209,.1821345,.3449073,,,
05apr2020,.0944686,.0129697,.1759675,.2970125,.2156261,.3783989,,,
06apr2020,.0523678,0,.1338667,.2549117,.1735253,.3362981,,,
23mar2020,.1302338,.0487349,.2117327,.3327777,.2513913,.4141641,,,
24mar2020,.1356869,.054188,.2171858,.3382308,.2568444,.4196171,,,
