t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter2,ub_counter2,m_y_actual,m_y_counter,day_avg
08feb2020,.0361934,0,.087811,.2942618,.259173,.3293507,,,
09feb2020,.0361934,0,.087811,.2942618,.259173,.3293507,,,
10feb2020,.0361934,0,.087811,.2942618,.259173,.3293507,,,
11feb2020,.0111789,0,.0596895,.2942618,.259173,.3293507,,,
12feb2020,.0111789,0,.0596895,.2942618,.259173,.3293507,,,
13feb2020,.0090372,0,.0552333,.2921201,.2564461,.3277941,,,
14feb2020,.0111789,0,.0596895,.2942618,.259173,.3293507,,,
15feb2020,0,0,.0181296,.2942618,.259173,.3293507,,,
16feb2020,0,0,.0181296,.2942618,.259173,.3293507,,,
17feb2020,0,0,.0181296,.2942618,.259173,.3293507,,,
18feb2020,0,0,.0252324,.2942618,.259173,.3293507,,,
19feb2020,0,0,.0252324,.2942618,.259173,.3293507,,,
20feb2020,0,0,.0172257,.2862417,.2511685,.3213149,,,
21feb2020,0,0,.0252324,.2942618,.259173,.3293507,,,
22feb2020,0,0,.0079161,.2942618,.259173,.3293507,,,
23feb2020,0,0,.0079161,.2942618,.259173,.3293507,,,
24feb2020,0,0,.0079161,.2942618,.259173,.3293507,,,
25feb2020,0,0,.0066742,.2942618,.259173,.3293507,,,
26feb2020,0,0,.0066742,.2942618,.259173,.3293507,,,
27feb2020,0,0,.0066742,.2942618,.259173,.3293507,,,
28feb2020,0,0,.0066742,.2942618,.259173,.3293507,,,
30jan2020,.2680382,.2134948,.3225815,.3092339,.2741451,.3443227,,,
01feb2020,.2680382,.2134948,.3225815,.3092339,.2741451,.3443227,,,
02feb2020,.2680382,.2134948,.3225815,.3092339,.2741451,.3443227,,,
03feb2020,.2680382,.2134948,.3225815,.3092339,.2741451,.3443227,,,
04feb2020,.1456543,.0899879,.2013207,.3092339,.2741451,.3443227,,,
05feb2020,.1456543,.0899879,.2013207,.3092339,.2741451,.3443227,,,
06feb2020,.1221963,.0705184,.1738741,.2857758,.2571154,.3144362,,,
07feb2020,.0511655,0,.1027831,.3092339,.2741451,.3443227,,,
08feb2020,.0511655,0,.1027831,.3092339,.2741451,.3443227,,,
09feb2020,.0511655,0,.1027831,.3092339,.2741451,.3443227,,,
10feb2020,.0511655,0,.1027831,.3092339,.2741451,.3443227,,,
11feb2020,.026151,0,.0746616,.3092339,.2741451,.3443227,,,
12feb2020,.026151,0,.0746616,.3092339,.2741451,.3443227,,,
13feb2020,.0240093,0,.0702053,.3070922,.2714182,.3427662,,,
14feb2020,.026151,0,.0746616,.3092339,.2741451,.3443227,,,
15feb2020,0,0,.0331017,.3092339,.2741451,.3443227,,,
16feb2020,0,0,.0331017,.3092339,.2741451,.3443227,,,
17feb2020,0,0,.0331017,.3092339,.2741451,.3443227,,,
18feb2020,0,0,.0402045,.3092339,.2741451,.3443227,,,
19feb2020,0,0,.0402045,.3092339,.2741451,.3443227,,,
20feb2020,0,0,.0321978,.3012138,.2661406,.336287,,,
23feb2020,0,0,.0228882,.3092339,.2741451,.3443227,,,
24feb2020,0,0,.0228882,.3092339,.2741451,.3443227,,,
25feb2020,0,0,.0216463,.3092339,.2741451,.3443227,,,
26feb2020,0,0,.0216463,.3092339,.2741451,.3443227,,,
27feb2020,0,0,.0216463,.3092339,.2741451,.3443227,,,
28feb2020,0,0,.0216463,.3092339,.2741451,.3443227,,,
29feb2020,0,0,.0157617,.3092339,.2741451,.3443227,,,
01mar2020,0,0,.0157617,.3092339,.2741451,.3443227,,,
02mar2020,0,0,.0157617,.3092339,.2741451,.3443227,,,
03mar2020,0,0,.0157617,.3092339,.2741451,.3443227,,,
04mar2020,0,0,.0157617,.3092339,.2741451,.3443227,,,
05mar2020,0,0,.0192979,.3122166,.2752008,.3492323,,,
22jan2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
23jan2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
31jan2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
01feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
02feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
03feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
04feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
05feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
06feb2020,.1552674,.126607,.1839278,.1552674,.126607,.1839278,,,
07feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
08feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
09feb2020,.1787255,.1436366,.2138143,.1787255,.1436366,.2138143,,,
10feb2020,.0842366,.0617752,.1066981,.1787255,.1436366,.2138143,,,
11feb2020,.0842366,.0617752,.1066981,.1787255,.1436366,.2138143,,,
12feb2020,.0842366,.0617752,.1066981,.1787255,.1436366,.2138143,,,
13feb2020,.0820949,.0604949,.103695,.1765838,.1409098,.2122578,,,
14feb2020,.0842366,.0617752,.1066981,.1787255,.1436366,.2138143,,,
15feb2020,.0842366,.0617752,.1066981,.1787255,.1436366,.2138143,,,
16feb2020,.0842366,.0617752,.1066981,.1787255,.1436366,.2138143,,,
17feb2020,.0842366,.0617752,.1066981,.1787255,.1436366,.2138143,,,
18feb2020,.0436073,.0232616,.0639531,.1787255,.1436366,.2138143,,,
19feb2020,.0436073,.0232616,.0639531,.1787255,.1436366,.2138143,,,
20feb2020,.0355872,.0157509,.0554236,.1707054,.1356321,.2057786,,,
21feb2020,.0436073,.0232616,.0639531,.1787255,.1436366,.2138143,,,
22feb2020,.0436073,.0232616,.0639531,.1787255,.1436366,.2138143,,,
23feb2020,.0436073,.0232616,.0639531,.1787255,.1436366,.2138143,,,
24feb2020,.0436073,.0232616,.0639531,.1787255,.1436366,.2138143,,,
25feb2020,.0258358,.006114,.0455577,.1787255,.1436366,.2138143,,,
26feb2020,.0258358,.006114,.0455577,.1787255,.1436366,.2138143,,,
27feb2020,.0258358,.006114,.0455577,.1787255,.1436366,.2138143,,,
28feb2020,.0258358,.006114,.0455577,.1787255,.1436366,.2138143,,,
29feb2020,.0258358,.006114,.0455577,.1787255,.1436366,.2138143,,,
01mar2020,.0258358,.006114,.0455577,.1787255,.1436366,.2138143,,,
02mar2020,.0258358,.006114,.0455577,.1787255,.1436366,.2138143,,,
03mar2020,.0192351,.0000584,.0384119,.1787255,.1436366,.2138143,,,
25jan2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
26jan2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
27jan2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
28jan2020,.3042025,.285224,.3231809,.3042025,.285224,.3231809,,,
29jan2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
30jan2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
31jan2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
01feb2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
02feb2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
03feb2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
04feb2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
05feb2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
06feb2020,.1365106,.1078501,.165171,.1365106,.1078501,.165171,,,
07feb2020,.1599686,.1248798,.1950575,.1599686,.1248798,.1950575,,,
08feb2020,.0654798,.0430183,.0879412,.1599686,.1248798,.1950575,,,
09feb2020,.0654798,.0430183,.0879412,.1599686,.1248798,.1950575,,,
10feb2020,.0654798,.0430183,.0879412,.1599686,.1248798,.1950575,,,
11feb2020,.0654798,.0430183,.0879412,.1599686,.1248798,.1950575,,,
12feb2020,.0654798,.0430183,.0879412,.1599686,.1248798,.1950575,,,
13feb2020,.0633381,.041738,.0849381,.1578269,.1221529,.1935009,,,
14feb2020,.0654798,.0430183,.0879412,.1599686,.1248798,.1950575,,,
15feb2020,.0654798,.0430183,.0879412,.1599686,.1248798,.1950575,,,
16feb2020,.0248505,.0045047,.0451963,.1599686,.1248798,.1950575,,,
17feb2020,.0248505,.0045047,.0451963,.1599686,.1248798,.1950575,,,
18feb2020,.0248505,.0045047,.0451963,.1599686,.1248798,.1950575,,,
19feb2020,.0248505,.0045047,.0451963,.1599686,.1248798,.1950575,,,
20feb2020,.0168304,0,.0366667,.1519485,.1168753,.1870217,,,
21feb2020,.0248505,.0045047,.0451963,.1599686,.1248798,.1950575,,,
22feb2020,.0248505,.0045047,.0451963,.1599686,.1248798,.1950575,,,
23feb2020,.007079,0,.0268008,.1599686,.1248798,.1950575,,,
24feb2020,.007079,0,.0268008,.1599686,.1248798,.1950575,,,
25feb2020,.007079,0,.0268008,.1599686,.1248798,.1950575,,,
26feb2020,.007079,0,.0268008,.1599686,.1248798,.1950575,,,
27feb2020,.007079,0,.0268008,.1599686,.1248798,.1950575,,,
28feb2020,.007079,0,.0268008,.1599686,.1248798,.1950575,,,
29feb2020,.007079,0,.0268008,.1599686,.1248798,.1950575,,,
01mar2020,.0004783,0,.019655,.1599686,.1248798,.1950575,,,
02mar2020,.0004783,0,.019655,.1599686,.1248798,.1950575,,,
03mar2020,.0004783,0,.019655,.1599686,.1248798,.1950575,,,
04mar2020,.0004783,0,.019655,.1599686,.1248798,.1950575,,,
05mar2020,.003461,0,.0239307,.1629513,.1259355,.1999671,,,
27jan2020,.1583456,.1232567,.1934344,.1583456,.1232567,.1934344,,,
28jan2020,.3025794,.283601,.3215578,.3025794,.283601,.3215578,,,
30jan2020,.1583456,.1232567,.1934344,.1583456,.1232567,.1934344,,,
31jan2020,.1583456,.1232567,.1934344,.1583456,.1232567,.1934344,,,
01feb2020,.1583456,.1232567,.1934344,.1583456,.1232567,.1934344,,,
02feb2020,.1583456,.1232567,.1934344,.1583456,.1232567,.1934344,,,
03feb2020,.1583456,.1232567,.1934344,.1583456,.1232567,.1934344,,,
04feb2020,.0638567,.0413953,.0863182,.1583456,.1232567,.1934344,,,
05feb2020,.0638567,.0413953,.0863182,.1583456,.1232567,.1934344,,,
06feb2020,.0403987,.0161168,.0646806,.1348875,.1062271,.1635479,,,
07feb2020,.0638567,.0413953,.0863182,.1583456,.1232567,.1934344,,,
08feb2020,.0638567,.0413953,.0863182,.1583456,.1232567,.1934344,,,
09feb2020,.0638567,.0413953,.0863182,.1583456,.1232567,.1934344,,,
10feb2020,.0638567,.0413953,.0863182,.1583456,.1232567,.1934344,,,
11feb2020,.0638567,.0413953,.0863182,.1583456,.1232567,.1934344,,,
12feb2020,.0232274,.0028817,.0435732,.1583456,.1232567,.1934344,,,
13feb2020,.0210857,0,.0428162,.1562039,.1205299,.1918779,,,
14feb2020,.0232274,.0028817,.0435732,.1583456,.1232567,.1934344,,,
15feb2020,.0232274,.0028817,.0435732,.1583456,.1232567,.1934344,,,
16feb2020,.0232274,.0028817,.0435732,.1583456,.1232567,.1934344,,,
17feb2020,.0232274,.0028817,.0435732,.1583456,.1232567,.1934344,,,
18feb2020,.0232274,.0028817,.0435732,.1583456,.1232567,.1934344,,,
19feb2020,.0054559,0,.0251778,.1583456,.1232567,.1934344,,,
20feb2020,0,0,.0168596,.1503255,.1152522,.1853987,,,
21feb2020,.0054559,0,.0251778,.1583456,.1232567,.1934344,,,
22feb2020,.0054559,0,.0251778,.1583456,.1232567,.1934344,,,
23feb2020,.0054559,0,.0251778,.1583456,.1232567,.1934344,,,
24feb2020,.0054559,0,.0251778,.1583456,.1232567,.1934344,,,
25feb2020,.0054559,0,.0251778,.1583456,.1232567,.1934344,,,
26feb2020,0,0,.018032,.1583456,.1232567,.1934344,,,
27feb2020,0,0,.018032,.1583456,.1232567,.1934344,,,
28feb2020,0,0,.018032,.1583456,.1232567,.1934344,,,
29feb2020,0,0,.018032,.1583456,.1232567,.1934344,,,
01mar2020,0,0,.018032,.1583456,.1232567,.1934344,,,
02mar2020,0,0,.018032,.1583456,.1232567,.1934344,,,
03mar2020,0,0,.018032,.1583456,.1232567,.1934344,,,
04mar2020,0,0,.0242699,.1583456,.1232567,.1934344,,,
29jan2020,.1395736,.1044847,.1746624,.1395736,.1044847,.1746624,,,
31jan2020,.1395736,.1044847,.1746624,.1395736,.1044847,.1746624,,,
01feb2020,.1395736,.1044847,.1746624,.1395736,.1044847,.1746624,,,
02feb2020,.1395736,.1044847,.1746624,.1395736,.1044847,.1746624,,,
03feb2020,.1395736,.1044847,.1746624,.1395736,.1044847,.1746624,,,
04feb2020,.1395736,.1044847,.1746624,.1395736,.1044847,.1746624,,,
05feb2020,.1395736,.1044847,.1746624,.1395736,.1044847,.1746624,,,
06feb2020,.1161155,.0874551,.1447759,.1161155,.0874551,.1447759,,,
07feb2020,.0450847,.0226233,.0675462,.1395736,.1044847,.1746624,,,
08feb2020,.0450847,.0226233,.0675462,.1395736,.1044847,.1746624,,,
09feb2020,.0450847,.0226233,.0675462,.1395736,.1044847,.1746624,,,
10feb2020,.0450847,.0226233,.0675462,.1395736,.1044847,.1746624,,,
11feb2020,.0450847,.0226233,.0675462,.1395736,.1044847,.1746624,,,
12feb2020,.0450847,.0226233,.0675462,.1395736,.1044847,.1746624,,,
13feb2020,.042943,.021343,.0645431,.1374319,.1017579,.1731059,,,
14feb2020,.0450847,.0226233,.0675462,.1395736,.1044847,.1746624,,,
15feb2020,.0044554,0,.0248012,.1395736,.1044847,.1746624,,,
16feb2020,.0044554,0,.0248012,.1395736,.1044847,.1746624,,,
17feb2020,.0044554,0,.0248012,.1395736,.1044847,.1746624,,,
18feb2020,.0044554,0,.0248012,.1395736,.1044847,.1746624,,,
19feb2020,.0044554,0,.0248012,.1395736,.1044847,.1746624,,,
20feb2020,0,0,.0162717,.1315535,.0964802,.1666267,,,
21feb2020,.0044554,0,.0248012,.1395736,.1044847,.1746624,,,
22feb2020,0,0,.0064058,.1395736,.1044847,.1746624,,,
23feb2020,0,0,.0064058,.1395736,.1044847,.1746624,,,
24feb2020,0,0,.0064058,.1395736,.1044847,.1746624,,,
25feb2020,0,0,.0064058,.1395736,.1044847,.1746624,,,
26feb2020,0,0,.0064058,.1395736,.1044847,.1746624,,,
27feb2020,0,0,.0064058,.1395736,.1044847,.1746624,,,
28feb2020,0,0,.0064058,.1395736,.1044847,.1746624,,,
29feb2020,0,0,0,.1395736,.1044847,.1746624,,,
01mar2020,0,0,0,.1395736,.1044847,.1746624,,,
02mar2020,0,0,0,.1395736,.1044847,.1746624,,,
03mar2020,0,0,0,.1395736,.1044847,.1746624,,,
04mar2020,0,0,0,.1395736,.1044847,.1746624,,,
05mar2020,0,0,.0035357,.1425563,.1055405,.179572,,,
31jan2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
01feb2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
02feb2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
03feb2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
04feb2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
05feb2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
06feb2020,.13841,.1097496,.1670704,.13841,.1097496,.1670704,,,
07feb2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
08feb2020,.1618681,.1267792,.1969569,.1618681,.1267792,.1969569,,,
09feb2020,.0673792,.0449178,.0898407,.1618681,.1267792,.1969569,,,
10feb2020,.0673792,.0449178,.0898407,.1618681,.1267792,.1969569,,,
11feb2020,.0673792,.0449178,.0898407,.1618681,.1267792,.1969569,,,
12feb2020,.0673792,.0449178,.0898407,.1618681,.1267792,.1969569,,,
13feb2020,.0652375,.0436375,.0868376,.1597264,.1240524,.1954004,,,
14feb2020,.0673792,.0449178,.0898407,.1618681,.1267792,.1969569,,,
15feb2020,.0673792,.0449178,.0898407,.1618681,.1267792,.1969569,,,
16feb2020,.0673792,.0449178,.0898407,.1618681,.1267792,.1969569,,,
17feb2020,.0267499,.0064042,.0470957,.1618681,.1267792,.1969569,,,
18feb2020,.0267499,.0064042,.0470957,.1618681,.1267792,.1969569,,,
19feb2020,.0267499,.0064042,.0470957,.1618681,.1267792,.1969569,,,
20feb2020,.0187298,0,.0385662,.153848,.1187747,.1889212,,,
21feb2020,.0267499,.0064042,.0470957,.1618681,.1267792,.1969569,,,
22feb2020,.0267499,.0064042,.0470957,.1618681,.1267792,.1969569,,,
23feb2020,.0267499,.0064042,.0470957,.1618681,.1267792,.1969569,,,
24feb2020,.0089784,0,.0287003,.1618681,.1267792,.1969569,,,
25feb2020,.0089784,0,.0287003,.1618681,.1267792,.1969569,,,
26feb2020,.0089784,0,.0287003,.1618681,.1267792,.1969569,,,
27feb2020,.0089784,0,.0287003,.1618681,.1267792,.1969569,,,
28feb2020,.0089784,0,.0287003,.1618681,.1267792,.1969569,,,
29feb2020,.0089784,0,.0287003,.1618681,.1267792,.1969569,,,
01mar2020,.0089784,0,.0287003,.1618681,.1267792,.1969569,,,
02mar2020,.0023777,0,.0215545,.1618681,.1267792,.1969569,,,
03mar2020,.0023777,0,.0215545,.1618681,.1267792,.1969569,,,
04mar2020,.0023777,0,.0215545,.1618681,.1267792,.1969569,,,
05mar2020,.0053604,0,.0258302,.1648508,.127835,.2018665,,,
27jan2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
28jan2020,.2863955,.2674171,.305374,.2863955,.2674171,.305374,,,
29jan2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
30jan2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
31jan2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
01feb2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
02feb2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
03feb2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
04feb2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
05feb2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
06feb2020,.1187036,.0900432,.1473641,.1187036,.0900432,.1473641,,,
07feb2020,.1421617,.1070729,.1772505,.1421617,.1070729,.1772505,,,
08feb2020,.0476729,.0252114,.0701343,.1421617,.1070729,.1772505,,,
09feb2020,.0476729,.0252114,.0701343,.1421617,.1070729,.1772505,,,
10feb2020,.0476729,.0252114,.0701343,.1421617,.1070729,.1772505,,,
11feb2020,.0476729,.0252114,.0701343,.1421617,.1070729,.1772505,,,
12feb2020,.0476729,.0252114,.0701343,.1421617,.1070729,.1772505,,,
13feb2020,.0455312,.0239311,.0671312,.14002,.104346,.175694,,,
14feb2020,.0476729,.0252114,.0701343,.1421617,.1070729,.1772505,,,
15feb2020,.0476729,.0252114,.0701343,.1421617,.1070729,.1772505,,,
16feb2020,.0070436,0,.0273894,.1421617,.1070729,.1772505,,,
17feb2020,.0070436,0,.0273894,.1421617,.1070729,.1772505,,,
18feb2020,.0070436,0,.0273894,.1421617,.1070729,.1772505,,,
19feb2020,.0070436,0,.0273894,.1421617,.1070729,.1772505,,,
20feb2020,0,0,.0188598,.1341416,.0990684,.1692148,,,
21feb2020,.0070436,0,.0273894,.1421617,.1070729,.1772505,,,
22feb2020,.0070436,0,.0273894,.1421617,.1070729,.1772505,,,
23feb2020,0,0,.0089939,.1421617,.1070729,.1772505,,,
24feb2020,0,0,.0089939,.1421617,.1070729,.1772505,,,
25feb2020,0,0,.0089939,.1421617,.1070729,.1772505,,,
26feb2020,0,0,.0089939,.1421617,.1070729,.1772505,,,
27feb2020,0,0,.0089939,.1421617,.1070729,.1772505,,,
28feb2020,0,0,.0089939,.1421617,.1070729,.1772505,,,
29feb2020,0,0,.0089939,.1421617,.1070729,.1772505,,,
01mar2020,0,0,.0018481,.1421617,.1070729,.1772505,,,
02mar2020,0,0,.0018481,.1421617,.1070729,.1772505,,,
03mar2020,0,0,.0018481,.1421617,.1070729,.1772505,,,
04mar2020,0,0,.0018481,.1421617,.1070729,.1772505,,,
05mar2020,0,0,.0061238,.1451444,.1081286,.1821602,,,
26jan2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
27jan2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
28jan2020,.3088579,.2898795,.3278363,.3088579,.2898795,.3278363,,,
29jan2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
01feb2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
02feb2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
03feb2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
04feb2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
05feb2020,.1646241,.1295352,.1997129,.1646241,.1295352,.1997129,,,
06feb2020,.141166,.1125056,.1698264,.141166,.1125056,.1698264,,,
07feb2020,.0701352,.0476738,.0925967,.1646241,.1295352,.1997129,,,
08feb2020,.0701352,.0476738,.0925967,.1646241,.1295352,.1997129,,,
09feb2020,.0701352,.0476738,.0925967,.1646241,.1295352,.1997129,,,
10feb2020,.0701352,.0476738,.0925967,.1646241,.1295352,.1997129,,,
11feb2020,.0701352,.0476738,.0925967,.1646241,.1295352,.1997129,,,
12feb2020,.0701352,.0476738,.0925967,.1646241,.1295352,.1997129,,,
13feb2020,.0679935,.0463935,.0895936,.1624824,.1268084,.1981564,,,
14feb2020,.0701352,.0476738,.0925967,.1646241,.1295352,.1997129,,,
15feb2020,.0295059,.0091602,.0498517,.1646241,.1295352,.1997129,,,
16feb2020,.0295059,.0091602,.0498517,.1646241,.1295352,.1997129,,,
17feb2020,.0295059,.0091602,.0498517,.1646241,.1295352,.1997129,,,
18feb2020,.0295059,.0091602,.0498517,.1646241,.1295352,.1997129,,,
19feb2020,.0295059,.0091602,.0498517,.1646241,.1295352,.1997129,,,
20feb2020,.0214858,.0016495,.0413222,.156604,.1215307,.1916772,,,
21feb2020,.0295059,.0091602,.0498517,.1646241,.1295352,.1997129,,,
22feb2020,.0117344,0,.0314563,.1646241,.1295352,.1997129,,,
23feb2020,.0117344,0,.0314563,.1646241,.1295352,.1997129,,,
24feb2020,.0117344,0,.0314563,.1646241,.1295352,.1997129,,,
25feb2020,.0117344,0,.0314563,.1646241,.1295352,.1997129,,,
26feb2020,.0117344,0,.0314563,.1646241,.1295352,.1997129,,,
27feb2020,.0117344,0,.0314563,.1646241,.1295352,.1997129,,,
28feb2020,.0117344,0,.0314563,.1646241,.1295352,.1997129,,,
29feb2020,.0051337,0,.0243105,.1646241,.1295352,.1997129,,,
01mar2020,.0051337,0,.0243105,.1646241,.1295352,.1997129,,,
02mar2020,.0051337,0,.0243105,.1646241,.1295352,.1997129,,,
03mar2020,.0051337,0,.0243105,.1646241,.1295352,.1997129,,,
04mar2020,.0051337,0,.0243105,.1646241,.1295352,.1997129,,,
05mar2020,.0081164,0,.0285862,.1676068,.130591,.2046225,,,
29jan2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
30jan2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
31jan2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
01feb2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
02feb2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
03feb2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
04feb2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
05feb2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
06feb2020,.1182239,.0895635,.1468843,.1182239,.0895635,.1468843,,,
07feb2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
08feb2020,.1416819,.1065931,.1767708,.1416819,.1065931,.1767708,,,
09feb2020,.0471931,.0247316,.0696545,.1416819,.1065931,.1767708,,,
10feb2020,.0471931,.0247316,.0696545,.1416819,.1065931,.1767708,,,
11feb2020,.0471931,.0247316,.0696545,.1416819,.1065931,.1767708,,,
12feb2020,.0471931,.0247316,.0696545,.1416819,.1065931,.1767708,,,
13feb2020,.0450514,.0234513,.0666514,.1395402,.1038662,.1752142,,,
14feb2020,.0471931,.0247316,.0696545,.1416819,.1065931,.1767708,,,
15feb2020,.0471931,.0247316,.0696545,.1416819,.1065931,.1767708,,,
16feb2020,.0471931,.0247316,.0696545,.1416819,.1065931,.1767708,,,
17feb2020,.0065638,0,.0269096,.1416819,.1065931,.1767708,,,
18feb2020,.0065638,0,.0269096,.1416819,.1065931,.1767708,,,
19feb2020,.0065638,0,.0269096,.1416819,.1065931,.1767708,,,
20feb2020,0,0,.01838,.1336618,.0985886,.168735,,,
21feb2020,.0065638,0,.0269096,.1416819,.1065931,.1767708,,,
22feb2020,.0065638,0,.0269096,.1416819,.1065931,.1767708,,,
23feb2020,.0065638,0,.0269096,.1416819,.1065931,.1767708,,,
24feb2020,0,0,.0085142,.1416819,.1065931,.1767708,,,
25feb2020,0,0,.0085142,.1416819,.1065931,.1767708,,,
26feb2020,0,0,.0085142,.1416819,.1065931,.1767708,,,
27feb2020,0,0,.0085142,.1416819,.1065931,.1767708,,,
28feb2020,0,0,.0085142,.1416819,.1065931,.1767708,,,
29feb2020,0,0,.0085142,.1416819,.1065931,.1767708,,,
01mar2020,0,0,.0085142,.1416819,.1065931,.1767708,,,
02mar2020,0,0,.0013683,.1416819,.1065931,.1767708,,,
23jan2020,.1740544,.1389655,.2091432,.1740544,.1389655,.2091432,,,
25jan2020,.1740544,.1389655,.2091432,.1740544,.1389655,.2091432,,,
26jan2020,.1740544,.1389655,.2091432,.1740544,.1389655,.2091432,,,
27jan2020,.1740544,.1389655,.2091432,.1740544,.1389655,.2091432,,,
28jan2020,.3182882,.2993098,.3372667,.3182882,.2993098,.3372667,,,
29jan2020,.1740544,.1389655,.2091432,.1740544,.1389655,.2091432,,,
