reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
76,2020-04-02,B,68.00,693.00,18.00,,,,,,,26.00,116.00,,,,
76,2020-04-02,C,62.00,455.00,29.00,,,,,,,7.00,56.00,,,,
76,2020-04-02,D,29.00,242.00,20.00,,,,,,,2.00,16.00,,,,
76,2020-04-02,E,48.00,400.00,39.00,,,,,,,3.00,27.00,,,,
84,2020-04-02,0,401.00,2523.00,163.00,186.00,215.00,1286.00,1237.00,82.00,81.00,99.00,653.00,39.00,60.00,267.00,384.00
84,2020-04-02,A,7.00,312.00,1.00,,,,,,,4.00,85.00,,,,
84,2020-04-02,B,150.00,906.00,16.00,,,,,,,59.00,271.00,,,,
84,2020-04-02,C,106.00,599.00,37.00,,,,,,,17.00,114.00,,,,
84,2020-04-02,D,49.00,240.00,30.00,,,,,,,9.00,60.00,,,,
84,2020-04-02,E,89.00,466.00,79.00,,,,,,,10.00,123.00,,,,
93,2020-04-02,0,232.00,2001.00,130.00,114.00,118.00,1020.00,981.00,65.00,65.00,122.00,657.00,52.00,70.00,245.00,412.00
93,2020-04-02,A,3.00,249.00,1.00,,,,,,,12.00,92.00,,,,
93,2020-04-02,B,70.00,667.00,20.00,,,,,,,71.00,262.00,,,,
93,2020-04-02,C,79.00,509.00,40.00,,,,,,,24.00,137.00,,,,
93,2020-04-02,D,30.00,218.00,23.00,,,,,,,13.00,62.00,,,,
93,2020-04-02,E,50.00,358.00,46.00,,,,,,,2.00,104.00,,,,
94,2020-04-02,0,48.00,156.00,43.00,11.00,37.00,63.00,93.00,11.00,32.00,9.00,26.00,3.00,6.00,10.00,16.00
94,2020-04-02,A,,12.00,,,,,,,,3.00,7.00,,,,
94,2020-04-02,B,26.00,64.00,22.00,,,,,,,2.00,10.00,,,,
94,2020-04-02,C,15.00,37.00,14.00,,,,,,,2.00,4.00,,,,
94,2020-04-02,D,4.00,11.00,4.00,,,,,,,1.00,3.00,,,,
94,2020-04-02,E,3.00,32.00,3.00,,,,,,,1.00,2.00,,,,
01,2020-04-03,0,1.00,39.00,1.00,1.00,,22.00,17.00,1.00,,,,,,,
01,2020-04-03,A,,8.00,,,,,,,,,,,,,
01,2020-04-03,B,,11.00,,,,,,,,,,,,,
01,2020-04-03,C,,8.00,,,,,,,,,,,,,
01,2020-04-03,D,,5.00,,,,,,,,,,,,,
01,2020-04-03,E,1.00,7.00,1.00,,,,,,,,,,,,
02,2020-04-03,0,,,,,,,,,,,90.00,,,30.00,60.00
02,2020-04-03,A,,,,,,,,,,,11.00,,,,
02,2020-04-03,B,,,,,,,,,,,26.00,,,,
02,2020-04-03,C,,,,,,,,,,,16.00,,,,
02,2020-04-03,D,,,,,,,,,,,10.00,,,,
02,2020-04-03,E,,,,,,,,,,,27.00,,,,
03,2020-04-03,0,4.00,155.00,,2.00,2.00,71.00,84.00,,,,,,,,
03,2020-04-03,A,,32.00,,,,,,,,,,,,,
03,2020-04-03,B,3.00,79.00,,,,,,,,,,,,,
03,2020-04-03,C,1.00,32.00,,,,,,,,,,,,,
03,2020-04-03,D,,7.00,,,,,,,,,,,,,
03,2020-04-03,E,,5.00,,,,,,,,,,,,,
04,2020-04-03,0,8.00,261.00,6.00,7.00,1.00,138.00,123.00,5.00,1.00,,,,,,
04,2020-04-03,A,2.00,46.00,,,,,,,,,,,,,
04,2020-04-03,B,1.00,86.00,1.00,,,,,,,,,,,,
04,2020-04-03,C,3.00,65.00,3.00,,,,,,,,,,,,
04,2020-04-03,D,1.00,27.00,1.00,,,,,,,,,,,,
04,2020-04-03,E,1.00,37.00,1.00,,,,,,,,,,,,
06,2020-04-03,0,6.00,75.00,2.00,2.00,4.00,34.00,41.00,,2.00,,,,,,
06,2020-04-03,A,,15.00,,,,,,,,,,,,,
06,2020-04-03,B,1.00,35.00,,,,,,,,,,,,,
06,2020-04-03,C,5.00,19.00,2.00,,,,,,,,,,,,
06,2020-04-03,D,,2.00,,,,,,,,,,,,,
06,2020-04-03,E,,4.00,,,,,,,,,,,,,
07,2020-04-03,0,,14.00,,,,8.00,6.00,,,,,,,,
07,2020-04-03,A,,2.00,,,,,,,,,,,,,
07,2020-04-03,B,,5.00,,,,,,,,,,,,,
07,2020-04-03,C,,5.00,,,,,,,,,,,,,
07,2020-04-03,D,,2.00,,,,,,,,,,,,,
07,2020-04-03,E,,,,,,,,,,,,,,,
08,2020-04-03,0,1.00,14.00,1.00,1.00,,7.00,7.00,1.00,,,,,,,
08,2020-04-03,A,,,,,,,,,,,,,,,
08,2020-04-03,B,1.00,9.00,1.00,,,,,,,,,,,,
08,2020-04-03,C,,4.00,,,,,,,,,,,,,
08,2020-04-03,D,,,,,,,,,,,,,,,
08,2020-04-03,E,,1.00,,,,,,,,,,,,,
11,2020-04-03,0,1295.00,4386.00,464.00,643.00,651.00,2244.00,2141.00,276.00,188.00,295.00,1152.00,120.00,173.00,476.00,673.00
11,2020-04-03,A,13.00,498.00,3.00,,,,,,,15.00,146.00,,,,
11,2020-04-03,B,494.00,1722.00,67.00,,,,,,,131.00,441.00,,,,
11,2020-04-03,C,450.00,1229.00,166.00,,,,,,,101.00,282.00,,,,
11,2020-04-03,D,144.00,418.00,89.00,,,,,,,23.00,98.00,,,,
11,2020-04-03,E,194.00,519.00,139.00,,,,,,,25.00,179.00,,,,
24,2020-04-03,0,115.00,881.00,39.00,51.00,64.00,453.00,428.00,26.00,13.00,19.00,171.00,8.00,11.00,74.00,97.00
24,2020-04-03,A,1.00,136.00,,,,,,,,2.00,17.00,,,,
24,2020-04-03,B,32.00,271.00,3.00,,,,,,,12.00,94.00,,,,
24,2020-04-03,C,26.00,202.00,7.00,,,,,,,4.00,35.00,,,,
24,2020-04-03,D,16.00,98.00,5.00,,,,,,,1.00,8.00,,,,
24,2020-04-03,E,40.00,174.00,24.00,,,,,,,,15.00,,,,
27,2020-04-03,0,263.00,1121.00,124.00,101.00,162.00,549.00,572.00,59.00,65.00,28.00,172.00,10.00,18.00,78.00,94.00
27,2020-04-03,A,8.00,109.00,3.00,,,,,,,,19.00,,,,
27,2020-04-03,B,92.00,358.00,25.00,,,,,,,17.00,85.00,,,,
27,2020-04-03,C,83.00,292.00,32.00,,,,,,,10.00,34.00,,,,
27,2020-04-03,D,29.00,144.00,19.00,,,,,,,,10.00,,,,
27,2020-04-03,E,51.00,218.00,45.00,,,,,,,1.00,24.00,,,,
28,2020-04-03,0,113.00,1244.00,43.00,47.00,66.00,609.00,635.00,22.00,21.00,58.00,271.00,17.00,41.00,120.00,151.00
28,2020-04-03,A,3.00,161.00,,,,,,,,1.00,38.00,,,,
28,2020-04-03,B,46.00,420.00,5.00,,,,,,,43.00,149.00,,,,
28,2020-04-03,C,34.00,305.00,14.00,,,,,,,12.00,45.00,,,,
28,2020-04-03,D,18.00,141.00,13.00,,,,,,,2.00,18.00,,,,
28,2020-04-03,E,12.00,217.00,11.00,,,,,,,,21.00,,,,
32,2020-04-03,0,319.00,1908.00,114.00,126.00,193.00,934.00,974.00,51.00,63.00,67.00,490.00,32.00,35.00,223.00,267.00
32,2020-04-03,A,5.00,256.00,1.00,,,,,,,6.00,83.00,,,,
32,2020-04-03,B,108.00,665.00,10.00,,,,,,,41.00,239.00,,,,
32,2020-04-03,C,100.00,460.00,35.00,,,,,,,17.00,98.00,,,,
32,2020-04-03,D,41.00,199.00,30.00,,,,,,,2.00,26.00,,,,
32,2020-04-03,E,65.00,328.00,38.00,,,,,,,1.00,41.00,,,,
44,2020-04-03,0,433.00,1870.00,241.00,210.00,223.00,964.00,906.00,140.00,101.00,142.00,523.00,59.00,83.00,219.00,303.00
44,2020-04-03,A,10.00,202.00,5.00,,,,,,,6.00,64.00,,,,
44,2020-04-03,B,105.00,575.00,19.00,,,,,,,74.00,214.00,,,,
44,2020-04-03,C,137.00,457.00,63.00,,,,,,,40.00,123.00,,,,
44,2020-04-03,D,69.00,228.00,56.00,,,,,,,12.00,52.00,,,,
44,2020-04-03,E,112.00,408.00,98.00,,,,,,,10.00,70.00,,,,
52,2020-04-03,0,169.00,1065.00,78.00,73.00,95.00,555.00,509.00,41.00,36.00,46.00,339.00,16.00,30.00,144.00,195.00
52,2020-04-03,A,6.00,147.00,,,,,,,,6.00,52.00,,,,
52,2020-04-03,B,62.00,336.00,11.00,,,,,,,26.00,141.00,,,,
52,2020-04-03,C,43.00,252.00,17.00,,,,,,,6.00,61.00,,,,
52,2020-04-03,D,23.00,127.00,17.00,,,,,,,3.00,22.00,,,,
52,2020-04-03,E,35.00,203.00,33.00,,,,,,,5.00,61.00,,,,
53,2020-04-03,0,107.00,1131.00,34.00,45.00,62.00,546.00,585.00,19.00,15.00,18.00,206.00,10.00,8.00,75.00,131.00
53,2020-04-03,A,2.00,161.00,,,,,,,,,26.00,,,,
53,2020-04-03,B,43.00,362.00,7.00,,,,,,,13.00,91.00,,,,
53,2020-04-03,C,31.00,248.00,6.00,,,,,,,3.00,39.00,,,,
53,2020-04-03,D,12.00,112.00,6.00,,,,,,,2.00,17.00,,,,
53,2020-04-03,E,19.00,248.00,15.00,,,,,,,,33.00,,,,
75,2020-04-03,0,260.00,2156.00,126.00,111.00,149.00,1103.00,1053.00,60.00,66.00,138.00,850.00,60.00,78.00,363.00,487.00
75,2020-04-03,A,8.00,295.00,5.00,,,,,,,19.00,151.00,,,,
75,2020-04-03,B,86.00,655.00,29.00,,,,,,,72.00,366.00,,,,
75,2020-04-03,C,85.00,491.00,31.00,,,,,,,27.00,165.00,,,,
75,2020-04-03,D,30.00,247.00,18.00,,,,,,,9.00,53.00,,,,
75,2020-04-03,E,51.00,468.00,43.00,,,,,,,11.00,115.00,,,,
76,2020-04-03,0,197.00,1954.00,82.00,88.00,109.00,973.00,981.00,42.00,40.00,48.00,243.00,23.00,25.00,90.00,153.00
76,2020-04-03,A,18.00,224.00,4.00,,,,,,,8.00,26.00,,,,
76,2020-04-03,B,70.00,649.00,17.00,,,,,,,27.00,124.00,,,,
76,2020-04-03,C,51.00,494.00,15.00,,,,,,,10.00,42.00,,,,
76,2020-04-03,D,21.00,215.00,12.00,,,,,,,2.00,19.00,,,,
76,2020-04-03,E,37.00,372.00,34.00,,,,,,,1.00,32.00,,,,
84,2020-04-03,0,426.00,2528.00,187.00,188.00,238.00,1273.00,1255.00,104.00,83.00,142.00,657.00,63.00,79.00,289.00,365.00
84,2020-04-03,A,8.00,366.00,,,,,,,,11.00,67.00,,,,
84,2020-04-03,B,139.00,856.00,18.00,,,,,,,72.00,302.00,,,,
84,2020-04-03,C,132.00,593.00,49.00,,,,,,,29.00,125.00,,,,
84,2020-04-03,D,51.00,256.00,39.00,,,,,,,16.00,59.00,,,,
84,2020-04-03,E,96.00,457.00,81.00,,,,,,,14.00,104.00,,,,
93,2020-04-03,0,244.00,2107.00,149.00,118.00,126.00,1088.00,1019.00,85.00,64.00,105.00,601.00,43.00,62.00,243.00,357.00
93,2020-04-03,A,3.00,234.00,,,,,,,,12.00,92.00,,,,
93,2020-04-03,B,68.00,749.00,25.00,,,,,,,56.00,215.00,,,,
93,2020-04-03,C,67.00,511.00,39.00,,,,,,,24.00,135.00,,,,
93,2020-04-03,D,46.00,235.00,33.00,,,,,,,5.00,62.00,,,,
93,2020-04-03,E,60.00,378.00,52.00,,,,,,,8.00,96.00,,,,
94,2020-04-03,0,31.00,113.00,28.00,17.00,14.00,68.00,45.00,15.00,13.00,8.00,30.00,3.00,5.00,12.00,18.00
94,2020-04-03,A,,7.00,,,,,,,,1.00,5.00,,,,
94,2020-04-03,B,6.00,33.00,6.00,,,,,,,4.00,11.00,,,,
94,2020-04-03,C,12.00,35.00,12.00,,,,,,,2.00,8.00,,,,
94,2020-04-03,D,6.00,16.00,4.00,,,,,,,,1.00,,,,
94,2020-04-03,E,7.00,22.00,6.00,,,,,,,1.00,5.00,,,,
01,2020-04-04,0,1.00,34.00,1.00,,1.00,15.00,19.00,,1.00,,,,,,
01,2020-04-04,A,,4.00,,,,,,,,,,,,,
01,2020-04-04,B,,10.00,,,,,,,,,,,,,
01,2020-04-04,C,,10.00,,,,,,,,,,,,,
01,2020-04-04,D,,4.00,,,,,,,,,,,,,
01,2020-04-04,E,1.00,6.00,1.00,,,,,,,,,,,,
02,2020-04-04,0,,,,,,,,,,13.00,86.00,5.00,8.00,36.00,50.00
02,2020-04-04,A,,,,,,,,,,2.00,12.00,,,,
02,2020-04-04,B,,,,,,,,,,4.00,27.00,,,,
02,2020-04-04,C,,,,,,,,,,4.00,20.00,,,,
02,2020-04-04,D,,,,,,,,,,1.00,11.00,,,,
02,2020-04-04,E,,,,,,,,,,2.00,16.00,,,,
03,2020-04-04,0,7.00,154.00,3.00,3.00,4.00,86.00,68.00,1.00,2.00,,,,,,
03,2020-04-04,A,,27.00,,,,,,,,,,,,,
03,2020-04-04,B,4.00,94.00,1.00,,,,,,,,,,,,
03,2020-04-04,C,3.00,22.00,2.00,,,,,,,,,,,,
03,2020-04-04,D,,6.00,,,,,,,,,,,,,
03,2020-04-04,E,,5.00,,,,,,,,,,,,,
04,2020-04-04,0,4.00,265.00,4.00,2.00,2.00,164.00,101.00,2.00,2.00,,,,,,
04,2020-04-04,A,1.00,41.00,1.00,,,,,,,,,,,,
04,2020-04-04,B,,98.00,,,,,,,,,,,,,
04,2020-04-04,C,1.00,69.00,1.00,,,,,,,,,,,,
04,2020-04-04,D,2.00,27.00,2.00,,,,,,,,,,,,
04,2020-04-04,E,,30.00,,,,,,,,,,,,,
06,2020-04-04,0,2.00,81.00,,1.00,1.00,49.00,32.00,,,,,,,,
06,2020-04-04,A,,17.00,,,,,,,,,,,,,
06,2020-04-04,B,,33.00,,,,,,,,,,,,,
06,2020-04-04,C,1.00,23.00,,,,,,,,,,,,,
06,2020-04-04,D,1.00,4.00,,,,,,,,,,,,,
06,2020-04-04,E,,4.00,,,,,,,,,,,,,
07,2020-04-04,0,,10.00,,,,6.00,4.00,,,,,,,,
07,2020-04-04,A,,2.00,,,,,,,,,,,,,
07,2020-04-04,B,,5.00,,,,,,,,,,,,,
07,2020-04-04,C,,2.00,,,,,,,,,,,,,
07,2020-04-04,D,,,,,,,,,,,,,,,
07,2020-04-04,E,,1.00,,,,,,,,,,,,,
08,2020-04-04,0,1.00,11.00,,1.00,,6.00,5.00,,,,,,,,
08,2020-04-04,A,,2.00,,,,,,,,,,,,,
08,2020-04-04,B,1.00,5.00,,,,,,,,,,,,,
08,2020-04-04,C,,4.00,,,,,,,,,,,,,
08,2020-04-04,D,,,,,,,,,,,,,,,
08,2020-04-04,E,,,,,,,,,,,,,,,
11,2020-04-04,0,991.00,4011.00,365.00,511.00,479.00,2072.00,1937.00,221.00,143.00,295.00,1431.00,106.00,189.00,618.00,812.00
11,2020-04-04,A,7.00,519.00,1.00,,,,,,,14.00,232.00,,,,
11,2020-04-04,B,372.00,1597.00,41.00,,,,,,,129.00,497.00,,,,
11,2020-04-04,C,345.00,1043.00,128.00,,,,,,,93.00,321.00,,,,
11,2020-04-04,D,119.00,367.00,80.00,,,,,,,29.00,135.00,,,,
11,2020-04-04,E,148.00,485.00,115.00,,,,,,,29.00,231.00,,,,
24,2020-04-04,0,76.00,875.00,17.00,38.00,38.00,459.00,416.00,10.00,7.00,17.00,269.00,8.00,9.00,120.00,149.00
24,2020-04-04,A,,124.00,,,,,,,,,38.00,,,,
24,2020-04-04,B,19.00,286.00,2.00,,,,,,,11.00,133.00,,,,
24,2020-04-04,C,31.00,209.00,5.00,,,,,,,3.00,50.00,,,,
24,2020-04-04,D,11.00,83.00,4.00,,,,,,,1.00,18.00,,,,
24,2020-04-04,E,15.00,173.00,6.00,,,,,,,2.00,27.00,,,,
27,2020-04-04,0,188.00,1110.00,88.00,85.00,103.00,582.00,528.00,42.00,46.00,40.00,243.00,14.00,26.00,111.00,132.00
27,2020-04-04,A,9.00,140.00,3.00,,,,,,,3.00,28.00,,,,
27,2020-04-04,B,62.00,352.00,11.00,,,,,,,21.00,102.00,,,,
27,2020-04-04,C,52.00,271.00,20.00,,,,,,,13.00,54.00,,,,
27,2020-04-04,D,19.00,122.00,14.00,,,,,,,1.00,25.00,,,,
27,2020-04-04,E,46.00,225.00,40.00,,,,,,,2.00,33.00,,,,
28,2020-04-04,0,56.00,1148.00,21.00,20.00,36.00,616.00,532.00,6.00,15.00,62.00,405.00,25.00,37.00,161.00,244.00
28,2020-04-04,A,2.00,187.00,,,,,,,,7.00,78.00,,,,
28,2020-04-04,B,25.00,400.00,3.00,,,,,,,36.00,168.00,,,,
28,2020-04-04,C,8.00,253.00,4.00,,,,,,,14.00,80.00,,,,
28,2020-04-04,D,5.00,116.00,3.00,,,,,,,2.00,28.00,,,,
28,2020-04-04,E,16.00,192.00,11.00,,,,,,,3.00,51.00,,,,
32,2020-04-04,0,238.00,1849.00,83.00,97.00,141.00,912.00,937.00,39.00,44.00,91.00,627.00,45.00,46.00,286.00,341.00
32,2020-04-04,A,5.00,324.00,1.00,,,,,,,5.00,128.00,,,,
32,2020-04-04,B,92.00,677.00,6.00,,,,,,,50.00,281.00,,,,
32,2020-04-04,C,57.00,364.00,20.00,,,,,,,28.00,127.00,,,,
32,2020-04-04,D,29.00,166.00,18.00,,,,,,,,34.00,,,,
32,2020-04-04,E,55.00,318.00,38.00,,,,,,,8.00,55.00,,,,
44,2020-04-04,0,268.00,1831.00,145.00,114.00,154.00,925.00,905.00,80.00,65.00,157.00,740.00,60.00,96.00,321.00,418.00
44,2020-04-04,A,3.00,241.00,2.00,,,,,,,10.00,116.00,,,,
44,2020-04-04,B,76.00,554.00,13.00,,,,,,,83.00,292.00,,,,
44,2020-04-04,C,79.00,466.00,38.00,,,,,,,36.00,144.00,,,,
44,2020-04-04,D,29.00,200.00,26.00,,,,,,,9.00,63.00,,,,
44,2020-04-04,E,81.00,370.00,66.00,,,,,,,19.00,120.00,,,,
52,2020-04-04,0,124.00,1074.00,68.00,56.00,68.00,564.00,509.00,35.00,33.00,66.00,429.00,30.00,36.00,174.00,255.00
52,2020-04-04,A,5.00,180.00,2.00,,,,,,,6.00,84.00,,,,
52,2020-04-04,B,42.00,313.00,10.00,,,,,,,34.00,161.00,,,,
52,2020-04-04,C,33.00,230.00,18.00,,,,,,,14.00,73.00,,,,
52,2020-04-04,D,16.00,131.00,12.00,,,,,,,2.00,33.00,,,,
52,2020-04-04,E,28.00,220.00,26.00,,,,,,,10.00,78.00,,,,
53,2020-04-04,0,74.00,1052.00,33.00,30.00,44.00,527.00,525.00,16.00,17.00,33.00,366.00,11.00,22.00,150.00,216.00
53,2020-04-04,A,1.00,156.00,1.00,,,,,,,4.00,58.00,,,,
53,2020-04-04,B,23.00,336.00,4.00,,,,,,,12.00,149.00,,,,
53,2020-04-04,C,21.00,213.00,6.00,,,,,,,11.00,68.00,,,,
53,2020-04-04,D,5.00,99.00,1.00,,,,,,,2.00,26.00,,,,
53,2020-04-04,E,24.00,248.00,21.00,,,,,,,4.00,65.00,,,,
75,2020-04-04,0,185.00,2111.00,90.00,73.00,112.00,1091.00,1020.00,41.00,49.00,157.00,1118.00,63.00,94.00,456.00,662.00
75,2020-04-04,A,4.00,281.00,2.00,,,,,,,21.00,187.00,,,,
75,2020-04-04,B,72.00,682.00,17.00,,,,,,,93.00,481.00,,,,
75,2020-04-04,C,41.00,445.00,19.00,,,,,,,24.00,223.00,,,,
75,2020-04-04,D,19.00,238.00,12.00,,,,,,,4.00,76.00,,,,
75,2020-04-04,E,49.00,465.00,40.00,,,,,,,15.00,151.00,,,,
76,2020-04-04,0,147.00,1990.00,69.00,58.00,89.00,1044.00,946.00,33.00,36.00,70.00,427.00,27.00,43.00,166.00,261.00
76,2020-04-04,A,12.00,280.00,5.00,,,,,,,9.00,72.00,,,,
76,2020-04-04,B,55.00,675.00,14.00,,,,,,,42.00,174.00,,,,
76,2020-04-04,C,38.00,476.00,14.00,,,,,,,15.00,85.00,,,,
76,2020-04-04,D,10.00,206.00,7.00,,,,,,,,33.00,,,,
76,2020-04-04,E,32.00,353.00,29.00,,,,,,,4.00,63.00,,,,
84,2020-04-04,0,288.00,2413.00,135.00,138.00,150.00,1267.00,1146.00,76.00,59.00,136.00,920.00,57.00,79.00,376.00,541.00
84,2020-04-04,A,2.00,363.00,,,,,,,,13.00,131.00,,,,
84,2020-04-04,B,111.00,850.00,17.00,,,,,,,69.00,365.00,,,,
84,2020-04-04,C,69.00,554.00,29.00,,,,,,,27.00,184.00,,,,
84,2020-04-04,D,41.00,229.00,31.00,,,,,,,8.00,81.00,,,,
84,2020-04-04,E,65.00,417.00,58.00,,,,,,,19.00,159.00,,,,
93,2020-04-04,0,165.00,2055.00,102.00,75.00,90.00,1057.00,998.00,48.00,54.00,140.00,878.00,55.00,85.00,360.00,518.00
93,2020-04-04,A,,261.00,,,,,,,,14.00,147.00,,,,
93,2020-04-04,B,44.00,699.00,11.00,,,,,,,76.00,324.00,,,,
93,2020-04-04,C,57.00,487.00,32.00,,,,,,,27.00,171.00,,,,
93,2020-04-04,D,24.00,208.00,21.00,,,,,,,8.00,73.00,,,,
93,2020-04-04,E,40.00,400.00,38.00,,,,,,,15.00,161.00,,,,
94,2020-04-04,0,10.00,121.00,5.00,3.00,7.00,61.00,60.00,2.00,3.00,18.00,56.00,8.00,10.00,23.00,33.00
94,2020-04-04,A,1.00,14.00,,,,,,,,3.00,12.00,,,,
94,2020-04-04,B,2.00,30.00,,,,,,,,7.00,23.00,,,,
94,2020-04-04,C,3.00,37.00,1.00,,,,,,,6.00,9.00,,,,
94,2020-04-04,D,2.00,14.00,2.00,,,,,,,,6.00,,,,
94,2020-04-04,E,2.00,26.00,2.00,,,,,,,2.00,6.00,,,,
01,2020-04-05,0,2.00,29.00,,1.00,1.00,17.00,12.00,,,,,,,,
01,2020-04-05,A,,2.00,,,,,,,,,,,,,
01,2020-04-05,B,,12.00,,,,,,,,,,,,,
01,2020-04-05,C,1.00,7.00,,,,,,,,,,,,,
01,2020-04-05,D,1.00,5.00,,,,,,,,,,,,,
01,2020-04-05,E,,3.00,,,,,,,,,,,,,
02,2020-04-05,0,,,,,,,,,,6.00,86.00,6.00,,34.00,52.00
02,2020-04-05,A,,,,,,,,,,,9.00,,,,
02,2020-04-05,B,,,,,,,,,,2.00,23.00,,,,
02,2020-04-05,C,,,,,,,,,,3.00,26.00,,,,
02,2020-04-05,D,,,,,,,,,,,10.00,,,,
02,2020-04-05,E,,,,,,,,,,1.00,18.00,,,,
03,2020-04-05,0,3.00,110.00,1.00,1.00,2.00,59.00,51.00,,1.00,,,,,,
03,2020-04-05,A,,33.00,,,,,,,,,,,,,
03,2020-04-05,B,,50.00,,,,,,,,,,,,,
03,2020-04-05,C,3.00,23.00,1.00,,,,,,,,,,,,
03,2020-04-05,D,,2.00,,,,,,,,,,,,,
03,2020-04-05,E,,2.00,,,,,,,,,,,,,
04,2020-04-05,0,5.00,256.00,4.00,2.00,3.00,152.00,104.00,1.00,3.00,,,,,,
04,2020-04-05,A,,34.00,,,,,,,,,,,,,
04,2020-04-05,B,,90.00,,,,,,,,,,,,,
04,2020-04-05,C,3.00,88.00,2.00,,,,,,,,,,,,
04,2020-04-05,D,1.00,23.00,1.00,,,,,,,,,,,,
04,2020-04-05,E,1.00,21.00,1.00,,,,,,,,,,,,
06,2020-04-05,0,13.00,92.00,3.00,7.00,6.00,47.00,45.00,2.00,1.00,,,,,,
06,2020-04-05,A,,18.00,,,,,,,,,,,,,
06,2020-04-05,B,10.00,54.00,1.00,,,,,,,,,,,,
06,2020-04-05,C,2.00,15.00,1.00,,,,,,,,,,,,
06,2020-04-05,D,1.00,3.00,1.00,,,,,,,,,,,,
06,2020-04-05,E,,2.00,,,,,,,,,,,,,
07,2020-04-05,0,,9.00,,,,5.00,4.00,,,,,,,,
07,2020-04-05,A,,1.00,,,,,,,,,,,,,
07,2020-04-05,B,,3.00,,,,,,,,,,,,,
07,2020-04-05,C,,4.00,,,,,,,,,,,,,
07,2020-04-05,D,,,,,,,,,,,,,,,
07,2020-04-05,E,,1.00,,,,,,,,,,,,,
08,2020-04-05,0,,13.00,,,,9.00,4.00,,,,,,,,
08,2020-04-05,A,,2.00,,,,,,,,,,,,,
08,2020-04-05,B,,6.00,,,,,,,,,,,,,
08,2020-04-05,C,,2.00,,,,,,,,,,,,,
08,2020-04-05,D,,1.00,,,,,,,,,,,,,
08,2020-04-05,E,,2.00,,,,,,,,,,,,,
11,2020-04-05,0,760.00,3621.00,293.00,383.00,377.00,1902.00,1719.00,171.00,122.00,216.00,1238.00,89.00,126.00,515.00,720.00
11,2020-04-05,A,6.00,517.00,3.00,,,,,,,15.00,184.00,,,,
11,2020-04-05,B,290.00,1456.00,46.00,,,,,,,89.00,443.00,,,,
11,2020-04-05,C,256.00,930.00,107.00,,,,,,,71.00,317.00,,,,
11,2020-04-05,D,85.00,270.00,47.00,,,,,,,21.00,108.00,,,,
11,2020-04-05,E,123.00,448.00,90.00,,,,,,,19.00,179.00,,,,
24,2020-04-05,0,59.00,765.00,16.00,21.00,38.00,399.00,366.00,7.00,9.00,29.00,236.00,8.00,21.00,94.00,142.00
24,2020-04-05,A,,113.00,,,,,,,,5.00,38.00,,,,
24,2020-04-05,B,20.00,243.00,3.00,,,,,,,16.00,110.00,,,,
24,2020-04-05,C,18.00,198.00,4.00,,,,,,,5.00,51.00,,,,
24,2020-04-05,D,5.00,71.00,1.00,,,,,,,1.00,16.00,,,,
24,2020-04-05,E,16.00,140.00,8.00,,,,,,,2.00,20.00,,,,
27,2020-04-05,0,135.00,869.00,73.00,61.00,74.00,452.00,417.00,38.00,35.00,37.00,225.00,15.00,22.00,89.00,136.00
27,2020-04-05,A,2.00,105.00,1.00,,,,,,,3.00,39.00,,,,
27,2020-04-05,B,47.00,296.00,12.00,,,,,,,21.00,94.00,,,,
27,2020-04-05,C,33.00,199.00,15.00,,,,,,,10.00,45.00,,,,
27,2020-04-05,D,17.00,99.00,13.00,,,,,,,2.00,14.00,,,,
27,2020-04-05,E,36.00,170.00,32.00,,,,,,,1.00,33.00,,,,
28,2020-04-05,0,61.00,1008.00,29.00,29.00,32.00,529.00,479.00,13.00,16.00,59.00,342.00,19.00,40.00,137.00,205.00
28,2020-04-05,A,,174.00,,,,,,,,7.00,51.00,,,,
28,2020-04-05,B,26.00,367.00,5.00,,,,,,,36.00,156.00,,,,
28,2020-04-05,C,13.00,212.00,7.00,,,,,,,9.00,62.00,,,,
28,2020-04-05,D,8.00,107.00,6.00,,,,,,,3.00,20.00,,,,
28,2020-04-05,E,14.00,148.00,11.00,,,,,,,4.00,53.00,,,,
32,2020-04-05,0,178.00,1558.00,70.00,91.00,87.00,808.00,750.00,41.00,29.00,74.00,497.00,29.00,45.00,221.00,276.00
32,2020-04-05,A,8.00,262.00,1.00,,,,,,,6.00,105.00,,,,
32,2020-04-05,B,58.00,571.00,7.00,,,,,,,40.00,219.00,,,,
32,2020-04-05,C,35.00,354.00,13.00,,,,,,,24.00,102.00,,,,
32,2020-04-05,D,27.00,137.00,19.00,,,,,,,1.00,33.00,,,,
32,2020-04-05,E,50.00,234.00,30.00,,,,,,,3.00,35.00,,,,
44,2020-04-05,0,189.00,1627.00,103.00,93.00,96.00,840.00,787.00,53.00,50.00,136.00,668.00,60.00,76.00,315.00,353.00
44,2020-04-05,A,2.00,259.00,1.00,,,,,,,8.00,106.00,,,,
44,2020-04-05,B,49.00,504.00,11.00,,,,,,,80.00,296.00,,,,
